"Plot Title: G9903341_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","X Accel, g (LGR S/N: 9903341, SEN S/N: 9903341)","Y Accel, g (LGR S/N: 9903341, SEN S/N: 9903341)","Z Accel, g (LGR S/N: 9903341, SEN S/N: 9903341)","End Of File (LGR S/N: 9903341)"
2084,04/25/15 07:53:35 AM,0.075,-0.100,1.025,
2085,04/25/15 07:53:40 AM,-0.150,-0.125,0.975,
2086,04/25/15 07:53:45 AM,-0.050,-0.125,1.000,
2087,04/25/15 07:53:50 AM,-0.025,-0.150,0.975,
2088,04/25/15 07:53:55 AM,-0.075,-0.175,1.050,
2089,04/25/15 07:54:00 AM,-0.075,-0.200,0.975,
2090,04/25/15 07:54:05 AM,0.025,-0.100,0.975,
2091,04/25/15 07:54:10 AM,0.000,-0.150,0.975,
2092,04/25/15 07:54:15 AM,0.025,-0.075,1.000,
2093,04/25/15 07:54:20 AM,-0.025,-0.125,1.025,
2094,04/25/15 07:54:25 AM,0.025,-0.100,0.975,
2095,04/25/15 07:54:30 AM,0.025,-0.200,1.025,
2096,04/25/15 07:54:35 AM,0.025,-0.075,0.975,
2097,04/25/15 07:54:40 AM,0.025,-0.100,1.025,
2098,04/25/15 07:54:45 AM,-0.025,-0.125,1.025,
2099,04/25/15 07:54:50 AM,-0.100,-0.125,0.975,
2100,04/25/15 07:54:55 AM,0.175,0.000,1.025,
2101,04/25/15 07:55:00 AM,0.075,-0.175,1.025,
2102,04/25/15 07:55:05 AM,0.075,-0.175,1.025,
2103,04/25/15 07:55:10 AM,0.025,-0.150,1.025,
2104,04/25/15 07:55:15 AM,-0.025,-0.075,1.025,
2105,04/25/15 07:55:20 AM,0.100,-0.125,1.050,
2106,04/25/15 07:55:25 AM,0.025,-0.125,1.025,
2107,04/25/15 07:55:30 AM,-0.125,-0.150,1.000,
2108,04/25/15 07:55:35 AM,0.100,-0.150,0.975,
2109,04/25/15 07:55:40 AM,-0.025,-0.175,1.075,
2110,04/25/15 07:55:45 AM,-0.150,-0.150,1.025,
2111,04/25/15 07:55:50 AM,0.025,-0.050,1.000,
2112,04/25/15 07:55:55 AM,0.200,-0.050,1.050,
2113,04/25/15 07:56:00 AM,-0.150,-0.100,0.950,
2114,04/25/15 07:56:05 AM,-0.075,-0.125,1.000,
2115,04/25/15 07:56:10 AM,-0.125,-0.125,0.975,
2116,04/25/15 07:56:15 AM,-0.075,-0.125,0.975,
2117,04/25/15 07:56:20 AM,0.025,-0.125,0.975,
2118,04/25/15 07:56:25 AM,0.025,-0.125,1.025,
2119,04/25/15 07:56:30 AM,0.000,-0.150,1.000,
2120,04/25/15 07:56:35 AM,-0.075,-0.225,0.975,
2121,04/25/15 07:56:40 AM,-0.150,-0.125,1.000,
2122,04/25/15 07:56:45 AM,0.050,-0.100,1.025,
2123,04/25/15 07:56:50 AM,-0.150,-0.200,1.000,
2124,04/25/15 07:56:55 AM,-0.075,-0.125,0.975,
2125,04/25/15 07:57:00 AM,0.125,-0.100,0.950,
2126,04/25/15 07:57:05 AM,0.025,-0.125,1.025,
2127,04/25/15 07:57:10 AM,-0.125,-0.125,1.000,
2128,04/25/15 07:57:15 AM,-0.025,-0.150,0.975,
2129,04/25/15 07:57:20 AM,0.150,-0.150,1.025,
2130,04/25/15 07:57:25 AM,-0.075,-0.225,0.950,
2131,04/25/15 07:57:30 AM,-0.225,-0.225,0.900,
2132,04/25/15 07:57:35 AM,-0.075,-0.175,0.975,
2133,04/25/15 07:57:40 AM,0.000,-0.200,1.025,
2134,04/25/15 07:57:45 AM,0.025,-0.175,1.000,
2135,04/25/15 07:57:50 AM,0.000,-0.150,1.025,
2136,04/25/15 07:57:55 AM,-0.075,-0.175,1.000,
2137,04/25/15 07:58:00 AM,-0.175,-0.225,0.975,
2138,04/25/15 07:58:05 AM,0.000,-0.100,1.050,
2139,04/25/15 07:58:10 AM,-0.025,-0.075,1.000,
2140,04/25/15 07:58:15 AM,0.125,-0.075,1.000,
2141,04/25/15 07:58:20 AM,0.025,-0.175,0.975,
2142,04/25/15 07:58:25 AM,0.075,-0.075,1.000,
2143,04/25/15 07:58:30 AM,0.025,-0.125,1.025,
2144,04/25/15 07:58:35 AM,0.025,-0.175,1.025,
2145,04/25/15 07:58:40 AM,-0.025,-0.150,1.025,
2146,04/25/15 07:58:45 AM,0.025,-0.150,1.050,
2147,04/25/15 07:58:50 AM,0.050,-0.125,1.000,
2148,04/25/15 07:58:55 AM,0.000,-0.125,1.025,
2149,04/25/15 07:59:00 AM,-0.025,-0.150,0.950,
2150,04/25/15 07:59:05 AM,0.025,-0.200,0.950,
2151,04/25/15 07:59:10 AM,-0.175,-0.175,1.025,
2152,04/25/15 07:59:15 AM,-0.075,-0.125,1.000,
2153,04/25/15 07:59:20 AM,0.250,0.025,1.050,
2154,04/25/15 07:59:25 AM,0.025,-0.125,1.050,
2155,04/25/15 07:59:30 AM,-0.150,-0.150,0.975,
2156,04/25/15 07:59:35 AM,-0.025,-0.150,1.025,
2157,04/25/15 07:59:40 AM,-0.225,-0.225,1.025,
2158,04/25/15 07:59:45 AM,0.000,-0.125,0.975,
2159,04/25/15 07:59:50 AM,-0.150,-0.200,1.025,
2160,04/25/15 07:59:55 AM,0.125,-0.125,1.025,
2161,04/25/15 08:00:00 AM,0.025,-0.150,1.025,
2162,04/25/15 08:00:05 AM,-0.025,-0.150,0.975,
2163,04/25/15 08:00:10 AM,0.050,-0.125,1.025,
2164,04/25/15 08:00:15 AM,-0.150,-0.125,1.000,
2165,04/25/15 08:00:20 AM,0.025,-0.150,1.075,
2166,04/25/15 08:00:25 AM,0.075,-0.175,1.025,
2167,04/25/15 08:00:30 AM,0.000,-0.175,1.000,
2168,04/25/15 08:00:35 AM,-0.075,-0.150,0.975,
2169,04/25/15 08:00:40 AM,-0.175,-0.175,0.975,
2170,04/25/15 08:00:45 AM,-0.025,-0.075,0.975,
2171,04/25/15 08:00:50 AM,-0.225,-0.125,0.925,
2172,04/25/15 08:00:55 AM,0.075,-0.200,0.975,
2173,04/25/15 08:01:00 AM,-0.050,-0.200,1.000,
2174,04/25/15 08:01:05 AM,-0.150,-0.175,0.950,
2175,04/25/15 08:01:10 AM,0.050,-0.125,1.050,
2176,04/25/15 08:01:15 AM,0.050,-0.125,1.000,
2177,04/25/15 08:01:20 AM,0.075,-0.075,1.050,
2178,04/25/15 08:01:25 AM,0.100,-0.125,1.025,
2179,04/25/15 08:01:30 AM,0.075,-0.075,1.025,
2180,04/25/15 08:01:35 AM,-0.075,-0.125,0.975,
2181,04/25/15 08:01:40 AM,0.025,-0.125,1.025,
2182,04/25/15 08:01:45 AM,0.175,-0.125,1.025,
2183,04/25/15 08:01:50 AM,0.025,-0.100,0.950,
2184,04/25/15 08:01:55 AM,0.300,-0.075,0.975,
2185,04/25/15 08:02:00 AM,0.000,-0.150,1.025,
2186,04/25/15 08:02:05 AM,0.100,-0.050,1.025,
2187,04/25/15 08:02:10 AM,0.050,-0.125,1.025,
2188,04/25/15 08:02:15 AM,0.075,-0.125,1.025,
2189,04/25/15 08:02:20 AM,0.100,-0.150,1.050,
2190,04/25/15 08:02:25 AM,-0.025,-0.150,1.050,
2191,04/25/15 08:02:30 AM,-0.050,-0.250,1.050,
2192,04/25/15 08:02:35 AM,-0.025,-0.175,1.000,
2193,04/25/15 08:02:40 AM,-0.175,-0.200,1.000,
2194,04/25/15 08:02:45 AM,0.075,-0.150,1.075,
2195,04/25/15 08:02:50 AM,0.125,-0.075,1.050,
2196,04/25/15 08:02:55 AM,0.025,-0.075,1.000,
2197,04/25/15 08:03:00 AM,0.000,-0.125,1.025,
2198,04/25/15 08:03:05 AM,0.025,-0.150,1.000,
2199,04/25/15 08:03:10 AM,0.075,-0.150,1.075,
2200,04/25/15 08:03:15 AM,0.075,-0.125,1.025,
2201,04/25/15 08:03:20 AM,0.050,-0.150,1.000,
2202,04/25/15 08:03:25 AM,0.025,-0.125,1.025,
2203,04/25/15 08:03:30 AM,0.025,-0.100,1.050,
2204,04/25/15 08:03:35 AM,0.125,-0.125,1.000,
2205,04/25/15 08:03:40 AM,0.125,-0.125,1.000,
2206,04/25/15 08:03:45 AM,-0.225,-0.125,0.975,
2207,04/25/15 08:03:50 AM,0.000,-0.125,0.975,
2208,04/25/15 08:03:55 AM,0.025,-0.125,1.025,
2209,04/25/15 08:04:00 AM,0.050,-0.175,1.050,
2210,04/25/15 08:04:05 AM,-0.075,-0.175,1.000,
2211,04/25/15 08:04:10 AM,-0.100,-0.225,1.025,
2212,04/25/15 08:04:15 AM,-0.025,-0.200,1.000,
2213,04/25/15 08:04:20 AM,0.175,-0.075,1.050,
2214,04/25/15 08:04:25 AM,0.000,-0.075,0.950,
2215,04/25/15 08:04:30 AM,0.125,-0.100,1.025,
2216,04/25/15 08:04:35 AM,-0.150,-0.150,0.975,
2217,04/25/15 08:04:40 AM,-0.050,-0.125,1.025,
2218,04/25/15 08:04:45 AM,0.050,-0.150,1.025,
2219,04/25/15 08:04:50 AM,0.025,-0.125,1.000,
2220,04/25/15 08:04:55 AM,0.075,-0.125,1.025,
2221,04/25/15 08:05:00 AM,0.100,-0.150,1.050,
2222,04/25/15 08:05:05 AM,0.025,-0.125,1.000,
2223,04/25/15 08:05:10 AM,0.000,-0.125,1.050,
2224,04/25/15 08:05:15 AM,-0.050,-0.150,1.075,
2225,04/25/15 08:05:20 AM,0.050,-0.125,1.000,
2226,04/25/15 08:05:25 AM,0.025,-0.125,0.975,
2227,04/25/15 08:05:30 AM,0.075,-0.125,1.025,
2228,04/25/15 08:05:35 AM,0.000,-0.175,1.025,
2229,04/25/15 08:05:40 AM,0.050,-0.100,1.025,
2230,04/25/15 08:05:45 AM,0.025,-0.125,1.025,
2231,04/25/15 08:05:50 AM,-0.075,-0.125,1.025,
2232,04/25/15 08:05:55 AM,0.100,-0.075,1.025,
2233,04/25/15 08:06:00 AM,0.000,-0.175,1.025,
2234,04/25/15 08:06:05 AM,-0.025,-0.175,1.025,
2235,04/25/15 08:06:10 AM,0.050,-0.125,1.000,
2236,04/25/15 08:06:15 AM,-0.100,-0.075,0.975,
2237,04/25/15 08:06:20 AM,0.050,-0.075,1.000,
2238,04/25/15 08:06:25 AM,0.000,-0.075,0.950,
2239,04/25/15 08:06:30 AM,0.150,-0.075,1.025,
2240,04/25/15 08:06:35 AM,-0.075,-0.175,1.000,
2241,04/25/15 08:06:40 AM,0.050,-0.150,1.025,
2242,04/25/15 08:06:45 AM,-0.150,-0.150,1.000,
2243,04/25/15 08:06:50 AM,-0.100,-0.150,0.950,
2244,04/25/15 08:06:55 AM,0.175,-0.075,1.050,
2245,04/25/15 08:07:00 AM,-0.025,-0.175,1.000,
2246,04/25/15 08:07:05 AM,-0.150,-0.125,1.000,
2247,04/25/15 08:07:10 AM,0.050,-0.125,1.025,
2248,04/25/15 08:07:15 AM,0.050,-0.100,1.025,
2249,04/25/15 08:07:20 AM,-0.025,-0.125,1.025,
2250,04/25/15 08:07:25 AM,-0.075,-0.125,0.975,
2251,04/25/15 08:07:30 AM,0.025,-0.075,1.000,
2252,04/25/15 08:07:35 AM,0.075,-0.150,1.075,
2253,04/25/15 08:07:40 AM,0.000,-0.125,1.050,
2254,04/25/15 08:07:45 AM,-0.075,-0.100,1.025,
2255,04/25/15 08:07:50 AM,0.025,-0.125,1.025,
2256,04/25/15 08:07:55 AM,0.025,-0.075,1.000,
2257,04/25/15 08:08:00 AM,0.025,-0.125,1.025,
2258,04/25/15 08:08:05 AM,0.125,-0.125,1.025,
2259,04/25/15 08:08:10 AM,0.175,-0.075,1.025,
2260,04/25/15 08:08:15 AM,0.050,-0.125,1.025,
2261,04/25/15 08:08:20 AM,-0.175,-0.150,0.950,
2262,04/25/15 08:08:25 AM,-0.075,-0.100,0.975,
2263,04/25/15 08:08:30 AM,-0.250,-0.125,0.950,
2264,04/25/15 08:08:35 AM,0.000,-0.125,1.000,
2265,04/25/15 08:08:40 AM,-0.100,-0.200,1.000,
2266,04/25/15 08:08:45 AM,0.075,-0.025,1.025,
2267,04/25/15 08:08:50 AM,0.000,-0.175,0.975,
2268,04/25/15 08:08:55 AM,-0.025,-0.150,1.025,
2269,04/25/15 08:09:00 AM,-0.075,-0.200,1.000,
2270,04/25/15 08:09:05 AM,0.050,-0.125,1.025,
2271,04/25/15 08:09:10 AM,-0.100,-0.125,1.000,
2272,04/25/15 08:09:15 AM,0.000,-0.125,1.025,
2273,04/25/15 08:09:20 AM,-0.100,-0.200,0.975,
2274,04/25/15 08:09:25 AM,-0.125,-0.175,0.975,
2275,04/25/15 08:09:30 AM,0.050,-0.175,1.025,
2276,04/25/15 08:09:35 AM,-0.075,-0.125,1.025,
2277,04/25/15 08:09:40 AM,0.150,-0.075,1.025,
2278,04/25/15 08:09:45 AM,0.050,-0.175,1.000,
2279,04/25/15 08:09:50 AM,-0.150,-0.150,0.975,
2280,04/25/15 08:09:55 AM,0.050,-0.075,1.025,
2281,04/25/15 08:10:00 AM,0.000,-0.175,1.050,
2282,04/25/15 08:10:05 AM,-0.075,-0.075,0.950,
2283,04/25/15 08:10:10 AM,-0.025,-0.100,0.975,
2284,04/25/15 08:10:15 AM,-0.025,-0.100,0.975,
2285,04/25/15 08:10:20 AM,-0.025,-0.125,1.025,
2286,04/25/15 08:10:25 AM,-0.100,-0.125,0.975,
2287,04/25/15 08:10:30 AM,0.025,-0.100,1.025,
2288,04/25/15 08:10:35 AM,0.000,-0.125,1.025,
2289,04/25/15 08:10:40 AM,0.000,-0.100,0.975,
2290,04/25/15 08:10:45 AM,-0.125,-0.125,0.950,
2291,04/25/15 08:10:50 AM,0.025,-0.125,1.025,
2292,04/25/15 08:10:55 AM,0.075,-0.050,0.975,
2293,04/25/15 08:11:00 AM,0.025,-0.150,1.000,
2294,04/25/15 08:11:05 AM,0.025,-0.100,1.025,
2295,04/25/15 08:11:10 AM,0.050,-0.150,1.050,
2296,04/25/15 08:11:15 AM,-0.025,-0.200,1.025,
2297,04/25/15 08:11:20 AM,0.025,-0.125,1.050,
2298,04/25/15 08:11:25 AM,0.050,-0.025,0.950,
2299,04/25/15 08:11:30 AM,0.125,-0.100,0.975,
2300,04/25/15 08:11:35 AM,0.100,-0.150,1.025,
2301,04/25/15 08:11:40 AM,0.100,-0.150,1.050,
2302,04/25/15 08:11:45 AM,-0.125,-0.200,1.000,
2303,04/25/15 08:11:50 AM,0.050,-0.150,1.050,
2304,04/25/15 08:11:55 AM,-0.150,-0.150,1.050,
2305,04/25/15 08:12:00 AM,-0.100,-0.175,1.025,
2306,04/25/15 08:12:05 AM,-0.150,-0.125,0.950,
2307,04/25/15 08:12:10 AM,0.000,-0.125,1.025,
2308,04/25/15 08:12:15 AM,0.025,-0.150,1.025,
2309,04/25/15 08:12:20 AM,-0.075,-0.175,0.975,
2310,04/25/15 08:12:25 AM,-0.025,-0.200,1.025,
2311,04/25/15 08:12:30 AM,0.000,-0.175,1.025,
2312,04/25/15 08:12:35 AM,0.025,-0.125,1.000,
2313,04/25/15 08:12:40 AM,-0.100,-0.150,1.025,
2314,04/25/15 08:12:45 AM,-0.075,-0.100,0.975,
2315,04/25/15 08:12:50 AM,-0.125,-0.125,1.025,
2316,04/25/15 08:12:55 AM,-0.100,-0.025,1.000,
2317,04/25/15 08:13:00 AM,-0.200,-0.200,0.975,
2318,04/25/15 08:13:05 AM,0.050,-0.150,1.000,
2319,04/25/15 08:13:10 AM,0.075,-0.100,1.025,
2320,04/25/15 08:13:15 AM,0.000,-0.175,1.025,
2321,04/25/15 08:13:20 AM,0.075,-0.150,1.025,
2322,04/25/15 08:13:25 AM,0.025,-0.100,1.000,
2323,04/25/15 08:13:30 AM,0.050,-0.100,1.050,
2324,04/25/15 08:13:35 AM,-0.025,-0.125,1.000,
2325,04/25/15 08:13:40 AM,0.000,-0.125,1.025,
2326,04/25/15 08:13:45 AM,-0.025,-0.200,1.025,
2327,04/25/15 08:13:50 AM,-0.075,-0.175,1.000,
2328,04/25/15 08:13:55 AM,0.000,-0.175,1.000,
2329,04/25/15 08:14:00 AM,-0.250,-0.225,1.000,
2330,04/25/15 08:14:05 AM,0.100,-0.075,1.025,
2331,04/25/15 08:14:10 AM,-0.100,-0.175,1.050,
2332,04/25/15 08:14:15 AM,0.025,-0.150,1.025,
2333,04/25/15 08:14:20 AM,0.050,-0.075,0.975,
2334,04/25/15 08:14:25 AM,0.025,-0.150,1.050,
2335,04/25/15 08:14:30 AM,0.000,-0.175,1.025,
2336,04/25/15 08:14:35 AM,0.100,-0.125,1.050,
2337,04/25/15 08:14:40 AM,-0.025,-0.125,0.975,
2338,04/25/15 08:14:45 AM,0.100,-0.100,0.975,
2339,04/25/15 08:14:50 AM,-0.075,-0.100,0.975,
2340,04/25/15 08:14:55 AM,0.075,-0.150,1.025,
2341,04/25/15 08:15:00 AM,-0.075,-0.075,1.000,
2342,04/25/15 08:15:05 AM,-0.075,-0.200,1.000,
2343,04/25/15 08:15:10 AM,-0.025,-0.050,0.975,
2344,04/25/15 08:15:15 AM,-0.125,-0.150,0.950,
2345,04/25/15 08:15:20 AM,0.100,-0.150,1.025,
2346,04/25/15 08:15:25 AM,0.025,-0.125,1.025,
2347,04/25/15 08:15:30 AM,0.100,-0.100,1.025,
2348,04/25/15 08:15:35 AM,0.075,-0.125,1.025,
2349,04/25/15 08:15:40 AM,0.025,-0.125,1.000,
2350,04/25/15 08:15:45 AM,-0.075,-0.175,1.025,
2351,04/25/15 08:15:50 AM,-0.025,-0.175,1.025,
2352,04/25/15 08:15:55 AM,0.125,-0.100,1.050,
2353,04/25/15 08:16:00 AM,-0.225,-0.100,0.975,
2354,04/25/15 08:16:05 AM,-0.100,-0.225,0.975,
2355,04/25/15 08:16:10 AM,-0.050,-0.125,1.000,
2356,04/25/15 08:16:15 AM,-0.150,-0.100,0.975,
2357,04/25/15 08:16:20 AM,-0.025,-0.100,1.000,
2358,04/25/15 08:16:25 AM,0.050,-0.175,1.025,
2359,04/25/15 08:16:30 AM,0.000,-0.175,1.025,
2360,04/25/15 08:16:35 AM,-0.050,-0.125,1.000,
2361,04/25/15 08:16:40 AM,-0.025,-0.150,1.000,
2362,04/25/15 08:16:45 AM,0.075,-0.150,1.025,
2363,04/25/15 08:16:50 AM,0.075,-0.200,1.050,
2364,04/25/15 08:16:55 AM,-0.075,-0.125,0.975,
2365,04/25/15 08:17:00 AM,0.100,-0.175,1.025,
2366,04/25/15 08:17:05 AM,0.000,-0.150,1.075,
2367,04/25/15 08:17:10 AM,-0.150,-0.125,0.950,
2368,04/25/15 08:17:15 AM,-0.075,0.025,0.975,
2369,04/25/15 08:17:20 AM,0.025,-0.175,1.025,
2370,04/25/15 08:17:25 AM,0.000,-0.125,0.975,
2371,04/25/15 08:17:30 AM,-0.075,-0.125,0.975,
2372,04/25/15 08:17:35 AM,-0.100,-0.100,1.000,
2373,04/25/15 08:17:40 AM,0.000,-0.100,0.975,
2374,04/25/15 08:17:45 AM,0.025,-0.200,1.025,
2375,04/25/15 08:17:50 AM,0.025,-0.100,1.000,
2376,04/25/15 08:17:55 AM,0.025,-0.100,1.025,
2377,04/25/15 08:18:00 AM,-0.025,-0.125,1.025,
2378,04/25/15 08:18:05 AM,0.000,-0.175,1.025,
2379,04/25/15 08:18:10 AM,0.025,-0.150,1.000,
2380,04/25/15 08:18:15 AM,-0.075,-0.075,1.000,
2381,04/25/15 08:18:20 AM,-0.200,-0.225,0.950,
2382,04/25/15 08:18:25 AM,0.150,-0.125,1.025,
2383,04/25/15 08:18:30 AM,0.125,-0.125,1.000,
2384,04/25/15 08:18:35 AM,-0.075,-0.175,0.975,
2385,04/25/15 08:18:40 AM,0.000,-0.125,1.050,
2386,04/25/15 08:18:45 AM,-0.225,-0.125,1.000,
2387,04/25/15 08:18:50 AM,-0.075,-0.100,1.025,
2388,04/25/15 08:18:55 AM,0.075,-0.125,1.025,
2389,04/25/15 08:19:00 AM,0.025,-0.125,0.975,
2390,04/25/15 08:19:05 AM,0.025,-0.175,1.000,
2391,04/25/15 08:19:10 AM,-0.075,-0.225,1.025,
2392,04/25/15 08:19:15 AM,0.025,-0.100,1.000,
2393,04/25/15 08:19:20 AM,0.000,-0.175,0.975,
2394,04/25/15 08:19:25 AM,-0.025,-0.125,1.000,
2395,04/25/15 08:19:30 AM,-0.050,-0.150,1.025,
2396,04/25/15 08:19:35 AM,0.050,-0.125,1.025,
2397,04/25/15 08:19:40 AM,-0.025,-0.100,1.025,
2398,04/25/15 08:19:45 AM,-0.025,-0.150,1.025,
2399,04/25/15 08:19:50 AM,0.000,-0.125,1.000,
2400,04/25/15 08:19:55 AM,0.050,-0.150,1.025,
2401,04/25/15 08:20:00 AM,-0.025,-0.200,0.975,
2402,04/25/15 08:20:05 AM,-0.075,-0.100,0.975,
2403,04/25/15 08:20:10 AM,-0.075,-0.175,1.000,
2404,04/25/15 08:20:15 AM,0.025,-0.175,1.000,
2405,04/25/15 08:20:20 AM,-0.050,-0.175,1.025,
2406,04/25/15 08:20:25 AM,0.025,-0.125,1.000,
2407,04/25/15 08:20:30 AM,-0.100,-0.175,1.025,
2408,04/25/15 08:20:35 AM,0.025,-0.075,1.000,
2409,04/25/15 08:20:40 AM,-0.025,-0.125,1.000,
2410,04/25/15 08:20:45 AM,-0.250,-0.100,1.000,
2411,04/25/15 08:20:50 AM,0.000,-0.150,1.000,
2412,04/25/15 08:20:55 AM,-0.075,-0.125,1.000,
2413,04/25/15 08:21:00 AM,0.075,-0.125,1.025,
2414,04/25/15 08:21:05 AM,-0.025,-0.100,0.975,
2415,04/25/15 08:21:10 AM,0.025,-0.125,1.025,
2416,04/25/15 08:21:15 AM,-0.175,-0.150,0.975,
2417,04/25/15 08:21:20 AM,0.075,-0.075,1.025,
2418,04/25/15 08:21:25 AM,0.125,-0.125,0.975,
2419,04/25/15 08:21:30 AM,-0.125,-0.200,1.000,
2420,04/25/15 08:21:35 AM,0.050,-0.125,1.000,
2421,04/25/15 08:21:40 AM,-0.075,-0.125,1.000,
2422,04/25/15 08:21:45 AM,0.000,-0.150,1.025,
2423,04/25/15 08:21:50 AM,-0.050,-0.175,1.000,
2424,04/25/15 08:21:55 AM,-0.250,-0.225,0.975,
2425,04/25/15 08:22:00 AM,0.050,-0.125,1.050,
2426,04/25/15 08:22:05 AM,-0.100,-0.125,1.025,
2427,04/25/15 08:22:10 AM,0.050,-0.125,1.050,
2428,04/25/15 08:22:15 AM,-0.025,-0.100,0.950,
2429,04/25/15 08:22:20 AM,0.050,-0.150,1.000,
2430,04/25/15 08:22:25 AM,-0.050,-0.150,0.975,
2431,04/25/15 08:22:30 AM,0.025,-0.100,0.975,
2432,04/25/15 08:22:35 AM,0.125,-0.075,1.000,
2433,04/25/15 08:22:40 AM,-0.100,-0.125,1.000,
2434,04/25/15 08:22:45 AM,0.100,-0.150,0.950,
2435,04/25/15 08:22:50 AM,0.000,-0.075,1.025,
2436,04/25/15 08:22:55 AM,0.125,-0.150,1.050,
2437,04/25/15 08:23:00 AM,-0.075,-0.175,1.025,
2438,04/25/15 08:23:05 AM,-0.075,-0.125,1.000,
2439,04/25/15 08:23:10 AM,0.000,-0.050,1.000,
2440,04/25/15 08:23:15 AM,-0.100,-0.100,0.975,
2441,04/25/15 08:23:20 AM,0.025,-0.125,1.025,
2442,04/25/15 08:23:25 AM,0.025,-0.125,1.050,
2443,04/25/15 08:23:30 AM,-0.075,-0.075,1.000,
2444,04/25/15 08:23:35 AM,0.050,-0.125,1.050,
2445,04/25/15 08:23:40 AM,0.025,-0.150,1.025,
2446,04/25/15 08:23:45 AM,0.100,0.000,0.950,
2447,04/25/15 08:23:50 AM,0.075,-0.150,1.050,
2448,04/25/15 08:23:55 AM,-0.025,-0.150,1.000,
2449,04/25/15 08:24:00 AM,0.025,-0.150,1.025,
2450,04/25/15 08:24:05 AM,0.050,-0.125,0.975,
2451,04/25/15 08:24:10 AM,0.150,-0.075,0.950,
2452,04/25/15 08:24:15 AM,0.050,-0.100,1.000,
2453,04/25/15 08:24:20 AM,0.050,-0.075,0.950,
2454,04/25/15 08:24:25 AM,-0.100,0.000,0.950,
2455,04/25/15 08:24:30 AM,-0.025,-0.200,1.050,
2456,04/25/15 08:24:35 AM,0.025,-0.225,0.975,
2457,04/25/15 08:24:40 AM,-0.075,-0.100,0.950,
2458,04/25/15 08:24:45 AM,-0.100,-0.150,0.975,
2459,04/25/15 08:24:50 AM,0.025,-0.125,1.000,
2460,04/25/15 08:24:55 AM,-0.025,-0.125,0.975,
2461,04/25/15 08:25:00 AM,0.025,-0.125,1.025,
2462,04/25/15 08:25:05 AM,-0.125,-0.125,1.025,
2463,04/25/15 08:25:10 AM,-0.025,-0.125,1.000,
2464,04/25/15 08:25:15 AM,0.075,-0.125,1.000,
2465,04/25/15 08:25:20 AM,0.000,-0.175,1.025,
2466,04/25/15 08:25:25 AM,0.125,-0.150,1.025,
2467,04/25/15 08:25:30 AM,0.125,-0.125,1.025,
2468,04/25/15 08:25:35 AM,0.050,-0.125,1.025,
2469,04/25/15 08:25:40 AM,0.175,-0.150,0.975,
2470,04/25/15 08:25:45 AM,-0.125,-0.150,1.000,
2471,04/25/15 08:25:50 AM,0.025,-0.225,1.025,
2472,04/25/15 08:25:55 AM,-0.175,-0.075,0.975,
2473,04/25/15 08:26:00 AM,-0.125,-0.150,1.025,
2474,04/25/15 08:26:05 AM,-0.125,-0.150,0.975,
2475,04/25/15 08:26:10 AM,0.025,-0.100,1.025,
2476,04/25/15 08:26:15 AM,-0.175,-0.150,0.975,
2477,04/25/15 08:26:20 AM,0.050,-0.100,1.000,
2478,04/25/15 08:26:25 AM,-0.075,-0.175,1.025,
2479,04/25/15 08:26:30 AM,-0.025,-0.150,1.025,
2480,04/25/15 08:26:35 AM,0.175,-0.025,1.025,
2481,04/25/15 08:26:40 AM,0.025,-0.175,1.075,
2482,04/25/15 08:26:45 AM,0.050,-0.075,1.025,
2483,04/25/15 08:26:50 AM,-0.075,-0.125,0.975,
2484,04/25/15 08:26:55 AM,-0.025,-0.200,1.050,
2485,04/25/15 08:27:00 AM,0.125,-0.075,1.050,
2486,04/25/15 08:27:05 AM,0.025,-0.175,1.050,
2487,04/25/15 08:27:10 AM,0.050,-0.100,1.050,
2488,04/25/15 08:27:15 AM,0.000,-0.125,0.975,
2489,04/25/15 08:27:20 AM,-0.075,-0.125,1.000,
2490,04/25/15 08:27:25 AM,0.025,-0.175,1.000,
2491,04/25/15 08:27:30 AM,0.125,-0.075,1.000,
2492,04/25/15 08:27:35 AM,-0.075,-0.125,1.025,
2493,04/25/15 08:27:40 AM,-0.075,-0.100,1.000,
2494,04/25/15 08:27:45 AM,0.025,-0.125,1.000,
2495,04/25/15 08:27:50 AM,0.050,-0.125,1.075,
2496,04/25/15 08:27:55 AM,0.050,-0.150,1.050,
2497,04/25/15 08:28:00 AM,0.250,-0.075,1.000,
2498,04/25/15 08:28:05 AM,0.050,-0.175,1.025,
2499,04/25/15 08:28:10 AM,0.075,-0.175,1.025,
2500,04/25/15 08:28:15 AM,0.000,-0.100,1.000,
2501,04/25/15 08:28:20 AM,-0.025,-0.175,1.025,
2502,04/25/15 08:28:25 AM,0.100,-0.150,1.025,
2503,04/25/15 08:28:30 AM,0.050,-0.125,1.025,
2504,04/25/15 08:28:35 AM,-0.100,-0.150,0.975,
2505,04/25/15 08:28:40 AM,-0.075,-0.100,0.950,
2506,04/25/15 08:28:45 AM,-0.025,-0.150,0.975,
2507,04/25/15 08:28:50 AM,-0.125,-0.125,0.975,
2508,04/25/15 08:28:55 AM,0.100,-0.125,1.000,
2509,04/25/15 08:29:00 AM,-0.025,-0.125,1.025,
2510,04/25/15 08:29:05 AM,0.025,-0.125,1.025,
