"Plot Title: G2370935_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","X Accel, g (LGR S/N: 2370935, SEN S/N: 2370935)","Y Accel, g (LGR S/N: 2370935, SEN S/N: 2370935)","Z Accel, g (LGR S/N: 2370935, SEN S/N: 2370935)","End Of File (LGR S/N: 2370935)"
80,04/25/15 05:06:35 AM,0.950,0.025,0.000,
81,04/25/15 05:06:40 AM,0.950,0.050,-0.150,
82,04/25/15 05:06:45 AM,0.950,0.000,-0.100,
83,04/25/15 05:06:50 AM,0.950,0.075,-0.025,
84,04/25/15 05:06:55 AM,0.950,-0.050,-0.025,
85,04/25/15 05:07:00 AM,0.950,0.075,-0.100,
86,04/25/15 05:07:05 AM,0.950,0.050,-0.075,
87,04/25/15 05:07:10 AM,0.975,0.075,-0.025,
88,04/25/15 05:07:15 AM,0.950,0.025,-0.050,
89,04/25/15 05:07:20 AM,0.950,0.025,-0.075,
90,04/25/15 05:07:25 AM,0.950,0.100,-0.150,
91,04/25/15 05:07:30 AM,0.950,-0.075,-0.075,
92,04/25/15 05:07:35 AM,0.950,0.025,-0.125,
93,04/25/15 05:07:40 AM,0.950,0.000,-0.125,
94,04/25/15 05:07:45 AM,0.950,0.025,-0.050,
95,04/25/15 05:07:50 AM,0.950,0.025,-0.025,
96,04/25/15 05:07:55 AM,0.950,-0.100,0.025,
97,04/25/15 05:08:00 AM,0.950,0.100,-0.075,
98,04/25/15 05:08:05 AM,0.950,0.025,0.000,
99,04/25/15 05:08:10 AM,0.950,0.050,-0.075,
100,04/25/15 05:08:15 AM,0.950,0.050,-0.075,
101,04/25/15 05:08:20 AM,0.950,-0.025,-0.050,
102,04/25/15 05:08:25 AM,0.950,0.050,-0.125,
103,04/25/15 05:08:30 AM,0.975,0.000,0.000,
104,04/25/15 05:08:35 AM,0.950,-0.025,-0.025,
105,04/25/15 05:08:40 AM,0.950,0.075,-0.075,
106,04/25/15 05:08:45 AM,0.950,0.000,0.000,
107,04/25/15 05:08:50 AM,0.925,0.075,-0.150,
108,04/25/15 05:08:55 AM,0.975,0.000,0.000,
109,04/25/15 05:09:00 AM,0.950,0.000,-0.075,
110,04/25/15 05:09:05 AM,0.950,0.050,-0.100,
111,04/25/15 05:09:10 AM,0.950,0.025,0.025,
112,04/25/15 05:09:15 AM,0.950,0.050,-0.125,
113,04/25/15 05:09:20 AM,0.950,0.050,-0.075,
114,04/25/15 05:09:25 AM,0.950,0.075,-0.125,
115,04/25/15 05:09:30 AM,0.950,-0.025,-0.125,
116,04/25/15 05:09:35 AM,0.950,0.025,0.025,
117,04/25/15 05:09:40 AM,0.950,0.000,-0.100,
118,04/25/15 05:09:45 AM,0.950,0.125,-0.050,
119,04/25/15 05:09:50 AM,0.950,-0.025,0.000,
120,04/25/15 05:09:55 AM,0.950,0.075,-0.100,
121,04/25/15 05:10:00 AM,0.950,0.025,0.000,
122,04/25/15 05:10:05 AM,0.925,0.075,-0.125,
123,04/25/15 05:10:10 AM,0.950,0.050,-0.075,
124,04/25/15 05:10:15 AM,0.950,0.100,0.025,
125,04/25/15 05:10:20 AM,0.925,0.075,-0.200,
126,04/25/15 05:10:25 AM,0.950,0.025,0.000,
127,04/25/15 05:10:30 AM,0.950,0.025,-0.125,
128,04/25/15 05:10:35 AM,0.975,0.000,-0.100,
129,04/25/15 05:10:40 AM,0.975,0.075,-0.025,
130,04/25/15 05:10:45 AM,0.950,0.025,-0.125,
131,04/25/15 05:10:50 AM,0.950,0.025,0.025,
132,04/25/15 05:10:55 AM,0.950,0.075,-0.075,
133,04/25/15 05:11:00 AM,0.950,0.025,-0.100,
134,04/25/15 05:11:05 AM,0.925,0.100,-0.225,
135,04/25/15 05:11:10 AM,0.950,-0.025,0.075,
136,04/25/15 05:11:15 AM,0.950,0.050,-0.125,
137,04/25/15 05:11:20 AM,0.950,0.025,-0.025,
138,04/25/15 05:11:25 AM,0.950,0.075,-0.075,
139,04/25/15 05:11:30 AM,0.925,0.025,-0.125,
140,04/25/15 05:11:35 AM,0.950,0.000,-0.100,
141,04/25/15 05:11:40 AM,0.950,0.025,-0.150,
142,04/25/15 05:11:45 AM,0.950,0.025,-0.025,
143,04/25/15 05:11:50 AM,0.950,0.050,-0.075,
144,04/25/15 05:11:55 AM,0.950,-0.075,-0.025,
145,04/25/15 05:12:00 AM,0.950,-0.025,-0.125,
146,04/25/15 05:12:05 AM,0.950,0.025,-0.050,
147,04/25/15 05:12:10 AM,0.950,-0.025,-0.050,
148,04/25/15 05:12:15 AM,0.925,0.100,-0.075,
149,04/25/15 05:12:20 AM,0.950,-0.025,0.050,
150,04/25/15 05:12:25 AM,0.950,0.100,-0.100,
151,04/25/15 05:12:30 AM,0.950,0.025,-0.025,
152,04/25/15 05:12:35 AM,0.950,0.075,-0.100,
153,04/25/15 05:12:40 AM,0.925,0.075,-0.075,
154,04/25/15 05:12:45 AM,0.950,0.025,-0.075,
155,04/25/15 05:12:50 AM,0.950,0.075,-0.150,
156,04/25/15 05:12:55 AM,0.950,0.000,-0.075,
157,04/25/15 05:13:00 AM,0.950,0.100,-0.150,
158,04/25/15 05:13:05 AM,0.950,0.100,0.000,
159,04/25/15 05:13:10 AM,0.950,0.025,-0.075,
160,04/25/15 05:13:15 AM,0.950,0.100,-0.025,
161,04/25/15 05:13:20 AM,0.950,0.025,-0.150,
162,04/25/15 05:13:25 AM,0.950,0.050,-0.075,
163,04/25/15 05:13:30 AM,0.950,0.075,-0.100,
164,04/25/15 05:13:35 AM,0.950,0.050,-0.100,
165,04/25/15 05:13:40 AM,0.950,0.050,-0.075,
166,04/25/15 05:13:45 AM,0.975,0.025,0.025,
167,04/25/15 05:13:50 AM,0.950,0.025,-0.150,
168,04/25/15 05:13:55 AM,0.950,0.050,-0.075,
169,04/25/15 05:14:00 AM,0.950,0.025,-0.050,
170,04/25/15 05:14:05 AM,0.950,0.075,-0.125,
171,04/25/15 05:14:10 AM,0.950,0.050,-0.125,
172,04/25/15 05:14:15 AM,0.950,0.025,-0.125,
173,04/25/15 05:14:20 AM,0.950,0.050,0.025,
174,04/25/15 05:14:25 AM,0.950,0.000,-0.075,
175,04/25/15 05:14:30 AM,0.950,-0.075,-0.050,
176,04/25/15 05:14:35 AM,0.950,0.050,-0.100,
177,04/25/15 05:14:40 AM,0.950,0.000,-0.075,
178,04/25/15 05:14:45 AM,0.925,-0.025,-0.075,
179,04/25/15 05:14:50 AM,0.950,0.075,-0.075,
180,04/25/15 05:14:55 AM,0.975,-0.050,0.025,
181,04/25/15 05:15:00 AM,0.925,0.125,-0.175,
182,04/25/15 05:15:05 AM,0.975,0.025,-0.025,
183,04/25/15 05:15:10 AM,0.950,0.025,-0.125,
184,04/25/15 05:15:15 AM,0.950,0.050,-0.075,
185,04/25/15 05:15:20 AM,0.925,0.050,-0.075,
186,04/25/15 05:15:25 AM,0.950,0.075,-0.100,
187,04/25/15 05:15:30 AM,0.950,0.050,-0.050,
188,04/25/15 05:15:35 AM,0.925,0.075,-0.125,
189,04/25/15 05:15:40 AM,0.950,0.075,-0.025,
190,04/25/15 05:15:45 AM,0.950,-0.075,-0.075,
191,04/25/15 05:15:50 AM,0.975,0.000,-0.025,
192,04/25/15 05:15:55 AM,0.950,-0.025,-0.100,
193,04/25/15 05:16:00 AM,0.950,-0.075,-0.075,
194,04/25/15 05:16:05 AM,0.950,0.025,-0.100,
195,04/25/15 05:16:10 AM,0.950,-0.025,-0.075,
196,04/25/15 05:16:15 AM,0.950,0.025,-0.050,
197,04/25/15 05:16:20 AM,0.950,0.075,-0.050,
198,04/25/15 05:16:25 AM,0.950,-0.075,-0.050,
199,04/25/15 05:16:30 AM,0.950,0.025,0.000,
200,04/25/15 05:16:35 AM,0.975,0.050,0.075,
201,04/25/15 05:16:40 AM,0.950,0.150,-0.075,
202,04/25/15 05:16:45 AM,0.950,0.025,-0.100,
203,04/25/15 05:16:50 AM,0.950,0.025,-0.125,
204,04/25/15 05:16:55 AM,0.950,0.050,-0.150,
205,04/25/15 05:17:00 AM,0.950,0.000,-0.050,
206,04/25/15 05:17:05 AM,0.950,0.025,-0.125,
207,04/25/15 05:17:10 AM,0.950,-0.050,-0.025,
208,04/25/15 05:17:15 AM,0.950,0.025,-0.150,
209,04/25/15 05:17:20 AM,0.950,0.025,-0.075,
210,04/25/15 05:17:25 AM,0.950,-0.050,-0.025,
211,04/25/15 05:17:30 AM,0.950,0.075,-0.150,
212,04/25/15 05:17:35 AM,0.975,-0.025,0.050,
213,04/25/15 05:17:40 AM,0.925,0.100,-0.125,
214,04/25/15 05:17:45 AM,0.950,0.075,-0.075,
215,04/25/15 05:17:50 AM,0.950,0.025,-0.050,
216,04/25/15 05:17:55 AM,0.975,0.025,-0.050,
217,04/25/15 05:18:00 AM,0.950,0.000,0.050,
218,04/25/15 05:18:05 AM,0.950,0.075,-0.175,
219,04/25/15 05:18:10 AM,0.975,-0.025,0.050,
220,04/25/15 05:18:15 AM,0.950,0.100,-0.125,
221,04/25/15 05:18:20 AM,0.950,0.100,-0.050,
222,04/25/15 05:18:25 AM,0.950,0.025,-0.075,
223,04/25/15 05:18:30 AM,0.950,0.075,-0.125,
224,04/25/15 05:18:35 AM,0.950,-0.025,0.000,
225,04/25/15 05:18:40 AM,0.925,0.025,-0.175,
226,04/25/15 05:18:45 AM,0.950,0.025,0.000,
227,04/25/15 05:18:50 AM,0.950,-0.025,-0.075,
228,04/25/15 05:18:55 AM,0.950,0.100,0.000,
229,04/25/15 05:19:00 AM,0.950,-0.025,-0.025,
230,04/25/15 05:19:05 AM,0.925,0.175,-0.125,
231,04/25/15 05:19:10 AM,0.950,-0.075,0.025,
232,04/25/15 05:19:15 AM,0.950,0.175,-0.100,
233,04/25/15 05:19:20 AM,0.950,0.000,-0.100,
234,04/25/15 05:19:25 AM,0.950,0.050,-0.125,
235,04/25/15 05:19:30 AM,0.950,0.000,-0.025,
236,04/25/15 05:19:35 AM,0.950,0.050,-0.125,
237,04/25/15 05:19:40 AM,0.975,0.050,0.075,
238,04/25/15 05:19:45 AM,0.950,0.000,-0.125,
239,04/25/15 05:19:50 AM,0.950,0.125,-0.025,
240,04/25/15 05:19:55 AM,0.950,-0.025,0.050,
241,04/25/15 05:20:00 AM,0.950,0.075,-0.125,
242,04/25/15 05:20:05 AM,0.975,0.000,0.050,
243,04/25/15 05:20:10 AM,0.950,0.025,-0.075,
244,04/25/15 05:20:15 AM,0.950,0.025,-0.050,
245,04/25/15 05:20:20 AM,0.950,-0.050,0.000,
246,04/25/15 05:20:25 AM,0.950,0.075,-0.075,
247,04/25/15 05:20:30 AM,0.950,0.000,-0.025,
248,04/25/15 05:20:35 AM,0.950,-0.025,-0.100,
249,04/25/15 05:20:40 AM,0.925,0.125,-0.075,
250,04/25/15 05:20:45 AM,0.950,0.025,0.075,
251,04/25/15 05:20:50 AM,0.950,0.000,-0.075,
252,04/25/15 05:20:55 AM,0.950,0.025,0.000,
253,04/25/15 05:21:00 AM,0.950,0.000,-0.075,
254,04/25/15 05:21:05 AM,0.975,0.025,-0.025,
255,04/25/15 05:21:10 AM,0.950,-0.075,-0.125,
256,04/25/15 05:21:15 AM,0.950,0.075,-0.125,
257,04/25/15 05:21:20 AM,0.950,0.000,0.050,
258,04/25/15 05:21:25 AM,0.950,-0.075,-0.050,
259,04/25/15 05:21:30 AM,0.950,0.025,-0.075,
260,04/25/15 05:21:35 AM,0.950,-0.025,-0.050,
261,04/25/15 05:21:40 AM,0.950,0.050,-0.075,
262,04/25/15 05:21:45 AM,0.950,0.000,0.025,
263,04/25/15 05:21:50 AM,0.950,0.025,-0.150,
264,04/25/15 05:21:55 AM,0.925,0.050,-0.100,
265,04/25/15 05:22:00 AM,0.975,0.050,0.050,
266,04/25/15 05:22:05 AM,0.950,0.025,-0.075,
267,04/25/15 05:22:10 AM,0.950,0.025,-0.050,
268,04/25/15 05:22:15 AM,0.950,0.125,-0.125,
269,04/25/15 05:22:20 AM,0.975,-0.075,-0.075,
270,04/25/15 05:22:25 AM,0.950,-0.025,-0.100,
271,04/25/15 05:22:30 AM,0.950,-0.025,-0.100,
272,04/25/15 05:22:35 AM,0.950,-0.025,0.025,
273,04/25/15 05:22:40 AM,0.950,0.025,-0.125,
274,04/25/15 05:22:45 AM,0.950,-0.025,-0.050,
275,04/25/15 05:22:50 AM,0.975,0.050,0.025,
276,04/25/15 05:22:55 AM,0.925,0.050,-0.125,
277,04/25/15 05:23:00 AM,0.950,0.050,-0.075,
278,04/25/15 05:23:05 AM,0.950,-0.125,-0.075,
279,04/25/15 05:23:10 AM,0.925,0.100,-0.175,
280,04/25/15 05:23:15 AM,0.950,0.075,0.050,
281,04/25/15 05:23:20 AM,0.950,0.075,-0.125,
282,04/25/15 05:23:25 AM,0.975,0.075,-0.050,
283,04/25/15 05:23:30 AM,0.975,-0.025,0.025,
284,04/25/15 05:23:35 AM,0.950,0.025,-0.125,
285,04/25/15 05:23:40 AM,0.950,-0.025,-0.075,
286,04/25/15 05:23:45 AM,0.950,0.000,-0.100,
287,04/25/15 05:23:50 AM,0.975,-0.050,-0.100,
288,04/25/15 05:23:55 AM,0.950,0.025,-0.025,
289,04/25/15 05:24:00 AM,0.950,-0.025,-0.075,
290,04/25/15 05:24:05 AM,0.950,0.025,-0.100,
291,04/25/15 05:24:10 AM,0.950,-0.075,-0.100,
292,04/25/15 05:24:15 AM,0.950,-0.025,-0.125,
293,04/25/15 05:24:20 AM,0.950,0.100,-0.125,
294,04/25/15 05:24:25 AM,0.975,0.000,0.000,
295,04/25/15 05:24:30 AM,0.925,0.150,-0.200,
296,04/25/15 05:24:35 AM,0.925,0.075,-0.075,
297,04/25/15 05:24:40 AM,0.950,0.075,-0.175,
298,04/25/15 05:24:45 AM,0.925,0.125,-0.200,
299,04/25/15 05:24:50 AM,0.950,-0.025,-0.025,
300,04/25/15 05:24:55 AM,0.950,0.050,-0.125,
301,04/25/15 05:25:00 AM,0.975,-0.025,0.025,
302,04/25/15 05:25:05 AM,0.925,0.050,-0.125,
303,04/25/15 05:25:10 AM,0.950,-0.100,-0.100,
304,04/25/15 05:25:15 AM,0.950,0.025,-0.125,
305,04/25/15 05:25:20 AM,0.950,0.025,0.000,
306,04/25/15 05:25:25 AM,0.950,0.025,-0.150,
307,04/25/15 05:25:30 AM,0.950,0.050,-0.150,
308,04/25/15 05:25:35 AM,0.950,0.075,-0.075,
309,04/25/15 05:25:40 AM,0.975,0.025,0.025,
310,04/25/15 05:25:45 AM,0.975,-0.025,-0.025,
311,04/25/15 05:25:50 AM,0.925,0.025,-0.075,
312,04/25/15 05:25:55 AM,0.950,0.025,-0.075,
313,04/25/15 05:26:00 AM,0.950,0.100,-0.075,
314,04/25/15 05:26:05 AM,0.950,-0.025,0.000,
315,04/25/15 05:26:10 AM,0.925,0.100,-0.150,
316,04/25/15 05:26:15 AM,0.975,-0.050,0.075,
317,04/25/15 05:26:20 AM,0.925,0.125,-0.150,
318,04/25/15 05:26:25 AM,0.975,-0.025,0.000,
319,04/25/15 05:26:30 AM,0.950,0.000,-0.125,
320,04/25/15 05:26:35 AM,0.950,0.025,-0.125,
321,04/25/15 05:26:40 AM,0.950,-0.025,-0.075,
322,04/25/15 05:26:45 AM,0.950,0.025,-0.075,
323,04/25/15 05:26:50 AM,0.950,0.000,-0.050,
324,04/25/15 05:26:55 AM,0.925,0.100,-0.125,
325,04/25/15 05:27:00 AM,0.950,0.025,-0.150,
326,04/25/15 05:27:05 AM,0.950,0.050,-0.050,
327,04/25/15 05:27:10 AM,0.950,0.100,0.025,
328,04/25/15 05:27:15 AM,0.950,0.050,-0.125,
329,04/25/15 05:27:20 AM,0.950,0.025,-0.025,
330,04/25/15 05:27:25 AM,0.950,0.050,-0.100,
331,04/25/15 05:27:30 AM,0.950,0.075,-0.075,
332,04/25/15 05:27:35 AM,0.950,0.025,0.025,
333,04/25/15 05:27:40 AM,0.950,0.075,-0.125,
334,04/25/15 05:27:45 AM,0.950,0.025,-0.025,
335,04/25/15 05:27:50 AM,0.950,-0.025,-0.100,
336,04/25/15 05:27:55 AM,0.950,-0.025,-0.025,
337,04/25/15 05:28:00 AM,0.950,0.000,-0.075,
338,04/25/15 05:28:05 AM,0.950,0.000,-0.025,
339,04/25/15 05:28:10 AM,0.975,0.000,-0.025,
340,04/25/15 05:28:15 AM,0.950,0.050,-0.075,
341,04/25/15 05:28:20 AM,0.950,-0.025,-0.075,
342,04/25/15 05:28:25 AM,0.950,0.025,-0.100,
343,04/25/15 05:28:30 AM,0.925,0.100,-0.150,
344,04/25/15 05:28:35 AM,0.925,0.075,-0.050,
345,04/25/15 05:28:40 AM,0.950,0.075,-0.125,
346,04/25/15 05:28:45 AM,0.925,0.150,-0.075,
347,04/25/15 05:28:50 AM,0.975,0.075,0.025,
348,04/25/15 05:28:55 AM,0.925,0.100,-0.075,
349,04/25/15 05:29:00 AM,0.950,0.050,-0.025,
350,04/25/15 05:29:05 AM,0.925,0.075,-0.075,
351,04/25/15 05:29:10 AM,0.950,0.000,-0.025,
352,04/25/15 05:29:15 AM,0.950,0.050,-0.025,
353,04/25/15 05:29:20 AM,0.950,0.025,-0.075,
354,04/25/15 05:29:25 AM,0.975,-0.025,-0.025,
355,04/25/15 05:29:30 AM,0.950,0.050,-0.100,
356,04/25/15 05:29:35 AM,0.950,0.025,-0.050,
357,04/25/15 05:29:40 AM,0.925,0.100,-0.125,
358,04/25/15 05:29:45 AM,0.975,0.025,0.000,
359,04/25/15 05:29:50 AM,0.925,0.025,-0.125,
360,04/25/15 05:29:55 AM,0.950,0.025,-0.050,
361,04/25/15 05:30:00 AM,0.950,0.050,-0.150,
362,04/25/15 05:30:05 AM,0.950,0.000,-0.100,
363,04/25/15 05:30:10 AM,0.950,0.025,-0.150,
364,04/25/15 05:30:15 AM,0.950,0.025,-0.075,
365,04/25/15 05:30:20 AM,0.950,0.075,-0.125,
366,04/25/15 05:30:25 AM,0.950,0.025,-0.125,
367,04/25/15 05:30:30 AM,0.950,0.150,-0.100,
368,04/25/15 05:30:35 AM,0.950,0.000,-0.100,
369,04/25/15 05:30:40 AM,0.950,0.075,-0.125,
370,04/25/15 05:30:45 AM,0.950,0.050,-0.075,
371,04/25/15 05:30:50 AM,0.925,0.100,-0.125,
372,04/25/15 05:30:55 AM,0.975,0.025,-0.025,
373,04/25/15 05:31:00 AM,0.950,-0.025,-0.175,
374,04/25/15 05:31:05 AM,0.950,0.125,-0.100,
375,04/25/15 05:31:10 AM,0.950,0.000,-0.150,
376,04/25/15 05:31:15 AM,0.925,0.100,-0.150,
377,04/25/15 05:31:20 AM,0.950,0.025,-0.100,
378,04/25/15 05:31:25 AM,0.925,0.075,-0.250,
379,04/25/15 05:31:30 AM,0.950,0.025,0.000,
380,04/25/15 05:31:35 AM,0.950,0.075,-0.125,
381,04/25/15 05:31:40 AM,0.950,0.025,-0.125,
382,04/25/15 05:31:45 AM,0.925,0.075,-0.175,
383,04/25/15 05:31:50 AM,0.950,0.000,-0.100,
384,04/25/15 05:31:55 AM,0.950,0.025,-0.125,
385,04/25/15 05:32:00 AM,0.950,0.025,-0.050,
386,04/25/15 05:32:05 AM,0.950,0.050,-0.175,
387,04/25/15 05:32:10 AM,0.950,0.000,-0.150,
388,04/25/15 05:32:15 AM,0.950,0.075,-0.100,
389,04/25/15 05:32:20 AM,0.950,0.000,-0.075,
390,04/25/15 05:32:25 AM,0.925,0.075,-0.100,
391,04/25/15 05:32:30 AM,0.950,0.000,-0.075,
392,04/25/15 05:32:35 AM,0.950,0.025,-0.050,
393,04/25/15 05:32:40 AM,0.950,0.025,-0.075,
394,04/25/15 05:32:45 AM,0.925,0.075,0.000,
395,04/25/15 05:32:50 AM,0.950,0.000,-0.075,
396,04/25/15 05:32:55 AM,0.975,0.000,-0.075,
397,04/25/15 05:33:00 AM,0.950,0.025,0.000,
398,04/25/15 05:33:05 AM,0.950,0.050,-0.025,
399,04/25/15 05:33:10 AM,0.950,0.050,-0.075,
400,04/25/15 05:33:15 AM,0.950,0.025,-0.025,
401,04/25/15 05:33:20 AM,0.950,0.050,-0.075,
402,04/25/15 05:33:25 AM,0.975,0.025,0.025,
403,04/25/15 05:33:30 AM,0.950,0.050,-0.075,
404,04/25/15 05:33:35 AM,0.950,0.075,-0.075,
405,04/25/15 05:33:40 AM,0.950,0.075,-0.100,
406,04/25/15 05:33:45 AM,0.925,0.100,-0.200,
407,04/25/15 05:33:50 AM,0.925,0.050,-0.125,
408,04/25/15 05:33:55 AM,0.950,-0.025,-0.125,
409,04/25/15 05:34:00 AM,0.950,0.025,-0.175,
410,04/25/15 05:34:05 AM,0.950,-0.025,-0.050,
411,04/25/15 05:34:10 AM,0.950,0.100,-0.200,
412,04/25/15 05:34:15 AM,0.975,-0.075,-0.075,
413,04/25/15 05:34:20 AM,0.925,0.025,-0.150,
414,04/25/15 05:34:25 AM,0.950,0.025,-0.025,
415,04/25/15 05:34:30 AM,0.950,0.000,-0.075,
416,04/25/15 05:34:35 AM,0.950,0.025,-0.075,
417,04/25/15 05:34:40 AM,0.925,0.025,-0.075,
418,04/25/15 05:34:45 AM,0.950,0.000,-0.025,
419,04/25/15 05:34:50 AM,0.950,0.050,-0.100,
420,04/25/15 05:34:55 AM,0.950,0.075,-0.050,
421,04/25/15 05:35:00 AM,0.975,0.000,0.025,
422,04/25/15 05:35:05 AM,0.925,0.125,-0.100,
423,04/25/15 05:35:10 AM,0.950,0.000,-0.025,
424,04/25/15 05:35:15 AM,0.950,0.075,-0.125,
425,04/25/15 05:35:20 AM,0.950,-0.025,-0.075,
426,04/25/15 05:35:25 AM,0.950,0.025,-0.100,
427,04/25/15 05:35:30 AM,0.950,0.050,-0.075,
428,04/25/15 05:35:35 AM,0.950,0.000,-0.075,
429,04/25/15 05:35:40 AM,0.975,0.000,-0.100,
430,04/25/15 05:35:45 AM,0.950,0.000,-0.075,
431,04/25/15 05:35:50 AM,0.950,0.125,-0.175,
432,04/25/15 05:35:55 AM,0.975,0.000,-0.075,
433,04/25/15 05:36:00 AM,0.925,0.025,-0.125,
434,04/25/15 05:36:05 AM,0.950,0.100,-0.100,
435,04/25/15 05:36:10 AM,0.950,0.025,-0.100,
436,04/25/15 05:36:15 AM,0.925,0.050,-0.125,
437,04/25/15 05:36:20 AM,0.950,0.025,-0.075,
438,04/25/15 05:36:25 AM,0.975,0.000,-0.075,
439,04/25/15 05:36:30 AM,0.950,0.050,0.025,
440,04/25/15 05:36:35 AM,0.975,0.075,0.100,
441,04/25/15 05:36:40 AM,0.950,0.050,-0.025,
