"Plot Title: G2370931_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","X Accel, g (LGR S/N: 2370931, SEN S/N: 2370931)","Y Accel, g (LGR S/N: 2370931, SEN S/N: 2370931)","Z Accel, g (LGR S/N: 2370931, SEN S/N: 2370931)","End Of File (LGR S/N: 2370931)"
45,04/25/15 05:03:40 AM,0.950,-0.150,-0.025,
46,04/25/15 05:03:45 AM,0.925,0.025,-0.200,
47,04/25/15 05:03:50 AM,0.950,-0.025,-0.125,
48,04/25/15 05:03:55 AM,0.950,-0.075,-0.150,
49,04/25/15 05:04:00 AM,0.925,0.050,-0.250,
50,04/25/15 05:04:05 AM,0.925,-0.175,-0.150,
51,04/25/15 05:04:10 AM,0.925,0.100,-0.150,
52,04/25/15 05:04:15 AM,0.975,-0.150,-0.050,
53,04/25/15 05:04:20 AM,0.925,-0.125,-0.175,
54,04/25/15 05:04:25 AM,0.950,-0.050,-0.150,
55,04/25/15 05:04:30 AM,0.975,-0.175,0.000,
56,04/25/15 05:04:35 AM,0.950,0.000,-0.100,
57,04/25/15 05:04:40 AM,0.950,0.000,-0.125,
58,04/25/15 05:04:45 AM,0.950,0.025,-0.150,
59,04/25/15 05:04:50 AM,0.975,-0.025,-0.025,
60,04/25/15 05:04:55 AM,0.950,0.000,-0.125,
61,04/25/15 05:05:00 AM,0.975,-0.075,-0.025,
62,04/25/15 05:05:05 AM,0.950,0.050,-0.150,
63,04/25/15 05:05:10 AM,0.975,-0.025,-0.075,
64,04/25/15 05:05:15 AM,0.950,0.050,-0.125,
65,04/25/15 05:05:20 AM,0.950,-0.025,-0.100,
66,04/25/15 05:05:25 AM,0.975,-0.075,-0.125,
67,04/25/15 05:05:30 AM,0.950,0.050,-0.175,
68,04/25/15 05:05:35 AM,0.975,-0.075,0.025,
69,04/25/15 05:05:40 AM,0.950,-0.100,-0.125,
70,04/25/15 05:05:45 AM,0.950,0.025,-0.175,
71,04/25/15 05:05:50 AM,0.950,-0.175,-0.075,
72,04/25/15 05:05:55 AM,0.925,0.000,-0.200,
73,04/25/15 05:06:00 AM,0.950,-0.125,-0.025,
74,04/25/15 05:06:05 AM,0.925,0.025,-0.250,
75,04/25/15 05:06:10 AM,0.950,0.025,-0.100,
76,04/25/15 05:06:15 AM,0.950,-0.125,-0.100,
77,04/25/15 05:06:20 AM,0.950,0.000,-0.150,
78,04/25/15 05:06:25 AM,0.975,-0.150,-0.050,
79,04/25/15 05:06:30 AM,0.950,-0.025,-0.150,
80,04/25/15 05:06:35 AM,0.950,0.000,-0.100,
81,04/25/15 05:06:40 AM,0.925,0.050,-0.200,
82,04/25/15 05:06:45 AM,0.975,-0.025,-0.100,
83,04/25/15 05:06:50 AM,0.950,0.025,-0.125,
84,04/25/15 05:06:55 AM,0.975,-0.150,0.075,
85,04/25/15 05:07:00 AM,0.950,0.025,-0.175,
86,04/25/15 05:07:05 AM,0.950,-0.025,-0.150,
87,04/25/15 05:07:10 AM,0.975,-0.025,-0.125,
88,04/25/15 05:07:15 AM,0.975,-0.100,-0.050,
89,04/25/15 05:07:20 AM,0.950,-0.075,-0.100,
90,04/25/15 05:07:25 AM,0.925,0.025,-0.225,
91,04/25/15 05:07:30 AM,0.950,-0.150,-0.100,
92,04/25/15 05:07:35 AM,0.950,-0.025,-0.150,
93,04/25/15 05:07:40 AM,0.950,-0.075,-0.150,
94,04/25/15 05:07:45 AM,0.975,-0.025,-0.125,
95,04/25/15 05:07:50 AM,0.950,-0.125,-0.100,
96,04/25/15 05:07:55 AM,0.975,-0.175,0.050,
97,04/25/15 05:08:00 AM,0.925,0.025,-0.200,
98,04/25/15 05:08:05 AM,0.950,-0.025,-0.075,
99,04/25/15 05:08:10 AM,0.950,0.000,-0.150,
100,04/25/15 05:08:15 AM,0.950,-0.025,-0.125,
101,04/25/15 05:08:20 AM,0.975,-0.150,0.000,
102,04/25/15 05:08:25 AM,0.950,-0.025,-0.175,
103,04/25/15 05:08:30 AM,0.950,-0.100,-0.100,
104,04/25/15 05:08:35 AM,0.975,-0.050,-0.150,
105,04/25/15 05:08:40 AM,0.950,0.000,-0.150,
106,04/25/15 05:08:45 AM,0.975,-0.075,-0.100,
107,04/25/15 05:08:50 AM,0.925,-0.025,-0.250,
108,04/25/15 05:08:55 AM,0.950,-0.100,-0.100,
109,04/25/15 05:09:00 AM,0.950,0.025,-0.150,
110,04/25/15 05:09:05 AM,0.950,0.000,-0.150,
111,04/25/15 05:09:10 AM,0.975,-0.025,-0.075,
112,04/25/15 05:09:15 AM,0.950,-0.025,-0.150,
113,04/25/15 05:09:20 AM,0.950,-0.025,-0.150,
114,04/25/15 05:09:25 AM,0.925,-0.025,-0.200,
115,04/25/15 05:09:30 AM,0.975,-0.100,-0.125,
116,04/25/15 05:09:35 AM,0.975,-0.050,-0.125,
117,04/25/15 05:09:40 AM,0.975,-0.075,-0.075,
118,04/25/15 05:09:45 AM,0.925,0.050,-0.125,
119,04/25/15 05:09:50 AM,0.975,-0.100,0.025,
120,04/25/15 05:09:55 AM,0.950,0.025,-0.125,
121,04/25/15 05:10:00 AM,0.975,-0.100,-0.025,
122,04/25/15 05:10:05 AM,0.950,0.025,-0.150,
123,04/25/15 05:10:10 AM,0.975,0.000,-0.150,
124,04/25/15 05:10:15 AM,0.975,0.000,-0.075,
125,04/25/15 05:10:20 AM,0.950,-0.025,-0.150,
126,04/25/15 05:10:25 AM,0.950,-0.075,-0.150,
127,04/25/15 05:10:30 AM,0.950,-0.075,-0.150,
128,04/25/15 05:10:35 AM,0.950,-0.075,-0.125,
129,04/25/15 05:10:40 AM,0.950,0.000,-0.150,
130,04/25/15 05:10:45 AM,0.925,0.025,-0.225,
131,04/25/15 05:10:50 AM,0.925,0.025,-0.225,
132,04/25/15 05:10:55 AM,0.925,0.000,-0.225,
133,04/25/15 05:11:00 AM,0.950,-0.100,-0.150,
134,04/25/15 05:11:05 AM,0.950,0.000,-0.200,
135,04/25/15 05:11:10 AM,0.975,-0.150,0.000,
136,04/25/15 05:11:15 AM,0.950,0.000,-0.200,
137,04/25/15 05:11:20 AM,0.975,-0.025,0.000,
138,04/25/15 05:11:25 AM,0.950,0.050,-0.150,
139,04/25/15 05:11:30 AM,0.950,0.000,-0.100,
140,04/25/15 05:11:35 AM,0.975,-0.075,-0.075,
141,04/25/15 05:11:40 AM,0.975,-0.075,-0.100,
142,04/25/15 05:11:45 AM,0.950,-0.100,-0.050,
143,04/25/15 05:11:50 AM,0.950,0.000,-0.100,
144,04/25/15 05:11:55 AM,0.975,-0.150,0.025,
145,04/25/15 05:12:00 AM,0.950,-0.075,-0.175,
146,04/25/15 05:12:05 AM,0.950,-0.025,-0.100,
147,04/25/15 05:12:10 AM,0.950,-0.075,-0.175,
148,04/25/15 05:12:15 AM,0.950,0.050,-0.100,
149,04/25/15 05:12:20 AM,0.950,-0.025,-0.075,
150,04/25/15 05:12:25 AM,0.925,0.100,-0.200,
151,04/25/15 05:12:30 AM,0.950,-0.100,-0.100,
152,04/25/15 05:12:35 AM,0.925,0.025,-0.225,
153,04/25/15 05:12:40 AM,0.950,-0.025,-0.150,
154,04/25/15 05:12:45 AM,0.950,0.000,-0.150,
155,04/25/15 05:12:50 AM,0.950,0.025,-0.150,
156,04/25/15 05:12:55 AM,0.950,0.025,-0.150,
157,04/25/15 05:13:00 AM,0.950,0.025,-0.125,
158,04/25/15 05:13:05 AM,0.950,0.025,-0.150,
159,04/25/15 05:13:10 AM,0.950,-0.075,-0.100,
160,04/25/15 05:13:15 AM,0.950,0.025,-0.125,
161,04/25/15 05:13:20 AM,0.950,-0.025,-0.175,
162,04/25/15 05:13:25 AM,0.950,-0.100,-0.150,
163,04/25/15 05:13:30 AM,0.925,0.025,-0.225,
164,04/25/15 05:13:35 AM,0.950,-0.025,-0.150,
165,04/25/15 05:13:40 AM,0.950,0.000,-0.150,
166,04/25/15 05:13:45 AM,0.950,-0.100,-0.150,
167,04/25/15 05:13:50 AM,0.950,-0.025,-0.175,
168,04/25/15 05:13:55 AM,0.950,0.000,-0.150,
169,04/25/15 05:14:00 AM,0.975,-0.025,-0.025,
170,04/25/15 05:14:05 AM,0.950,0.025,-0.175,
171,04/25/15 05:14:10 AM,0.950,-0.075,-0.150,
172,04/25/15 05:14:15 AM,0.950,-0.025,-0.150,
173,04/25/15 05:14:20 AM,0.950,0.000,-0.125,
174,04/25/15 05:14:25 AM,0.975,-0.100,-0.050,
175,04/25/15 05:14:30 AM,0.975,-0.100,-0.025,
176,04/25/15 05:14:35 AM,0.950,0.025,-0.150,
177,04/25/15 05:14:40 AM,0.950,-0.075,-0.075,
178,04/25/15 05:14:45 AM,0.950,-0.100,-0.100,
179,04/25/15 05:14:50 AM,0.950,0.025,-0.175,
180,04/25/15 05:14:55 AM,0.950,-0.150,0.025,
181,04/25/15 05:15:00 AM,0.925,0.075,-0.250,
182,04/25/15 05:15:05 AM,0.975,-0.050,-0.125,
183,04/25/15 05:15:10 AM,0.950,0.025,-0.175,
184,04/25/15 05:15:15 AM,0.975,-0.050,0.025,
185,04/25/15 05:15:20 AM,0.950,-0.025,-0.175,
186,04/25/15 05:15:25 AM,0.950,0.000,-0.100,
187,04/25/15 05:15:30 AM,0.950,-0.075,-0.150,
188,04/25/15 05:15:35 AM,0.950,-0.025,-0.075,
189,04/25/15 05:15:40 AM,0.950,0.025,-0.150,
190,04/25/15 05:15:45 AM,0.950,-0.100,-0.150,
191,04/25/15 05:15:50 AM,0.950,-0.025,-0.100,
192,04/25/15 05:15:55 AM,0.950,-0.150,-0.100,
193,04/25/15 05:16:00 AM,0.975,-0.125,-0.075,
194,04/25/15 05:16:05 AM,0.950,0.000,-0.150,
195,04/25/15 05:16:10 AM,0.950,-0.075,-0.125,
196,04/25/15 05:16:15 AM,0.975,-0.025,-0.075,
197,04/25/15 05:16:20 AM,0.950,-0.025,-0.125,
198,04/25/15 05:16:25 AM,0.975,-0.100,0.025,
199,04/25/15 05:16:30 AM,0.950,0.000,-0.125,
200,04/25/15 05:16:35 AM,0.975,0.025,-0.025,
201,04/25/15 05:16:40 AM,0.925,0.100,-0.250,
202,04/25/15 05:16:45 AM,0.950,-0.025,-0.150,
203,04/25/15 05:16:50 AM,0.950,-0.025,-0.125,
204,04/25/15 05:16:55 AM,0.950,0.000,-0.150,
205,04/25/15 05:17:00 AM,0.975,-0.175,0.050,
206,04/25/15 05:17:05 AM,0.950,-0.075,-0.225,
207,04/25/15 05:17:10 AM,0.975,-0.125,0.025,
208,04/25/15 05:17:15 AM,0.950,-0.050,-0.175,
209,04/25/15 05:17:20 AM,0.975,-0.025,-0.050,
210,04/25/15 05:17:25 AM,0.950,-0.100,-0.100,
211,04/25/15 05:17:30 AM,0.925,0.050,-0.150,
212,04/25/15 05:17:35 AM,0.975,-0.125,0.050,
213,04/25/15 05:17:40 AM,0.925,0.175,-0.225,
214,04/25/15 05:17:45 AM,0.950,0.000,-0.075,
215,04/25/15 05:17:50 AM,0.950,-0.025,-0.150,
216,04/25/15 05:17:55 AM,0.975,-0.025,-0.075,
217,04/25/15 05:18:00 AM,0.975,-0.100,-0.025,
218,04/25/15 05:18:05 AM,0.950,0.025,-0.125,
219,04/25/15 05:18:10 AM,0.975,-0.175,0.025,
220,04/25/15 05:18:15 AM,0.925,-0.075,-0.175,
221,04/25/15 05:18:20 AM,0.950,0.025,-0.075,
222,04/25/15 05:18:25 AM,0.950,-0.025,-0.200,
223,04/25/15 05:18:30 AM,0.925,0.025,-0.200,
224,04/25/15 05:18:35 AM,0.950,-0.075,-0.100,
225,04/25/15 05:18:40 AM,0.950,-0.075,-0.125,
226,04/25/15 05:18:45 AM,0.975,-0.100,-0.050,
227,04/25/15 05:18:50 AM,0.950,-0.075,-0.075,
228,04/25/15 05:18:55 AM,0.925,-0.025,-0.225,
229,04/25/15 05:19:00 AM,0.950,-0.125,-0.150,
230,04/25/15 05:19:05 AM,0.925,0.100,-0.300,
231,04/25/15 05:19:10 AM,0.950,-0.150,-0.100,
232,04/25/15 05:19:15 AM,0.900,0.175,-0.225,
233,04/25/15 05:19:20 AM,0.950,0.000,-0.125,
234,04/25/15 05:19:25 AM,0.950,0.025,-0.125,
235,04/25/15 05:19:30 AM,0.950,-0.075,-0.150,
236,04/25/15 05:19:35 AM,0.950,-0.050,-0.125,
237,04/25/15 05:19:40 AM,0.950,-0.075,-0.025,
238,04/25/15 05:19:45 AM,0.950,-0.075,-0.200,
239,04/25/15 05:19:50 AM,0.975,0.025,-0.150,
240,04/25/15 05:19:55 AM,0.950,-0.125,-0.100,
241,04/25/15 05:20:00 AM,0.950,0.025,-0.100,
242,04/25/15 05:20:05 AM,0.975,-0.075,-0.050,
243,04/25/15 05:20:10 AM,0.950,-0.075,-0.075,
244,04/25/15 05:20:15 AM,0.975,-0.100,-0.075,
245,04/25/15 05:20:20 AM,0.950,-0.150,0.025,
246,04/25/15 05:20:25 AM,0.950,0.000,-0.125,
247,04/25/15 05:20:30 AM,0.950,-0.050,-0.150,
248,04/25/15 05:20:35 AM,0.950,-0.075,-0.175,
249,04/25/15 05:20:40 AM,0.950,0.025,-0.200,
250,04/25/15 05:20:45 AM,0.950,-0.025,-0.150,
251,04/25/15 05:20:50 AM,0.950,0.025,-0.200,
252,04/25/15 05:20:55 AM,0.950,0.025,-0.150,
253,04/25/15 05:21:00 AM,0.950,-0.025,-0.225,
254,04/25/15 05:21:05 AM,0.950,0.000,-0.125,
255,04/25/15 05:21:10 AM,0.950,-0.100,-0.150,
256,04/25/15 05:21:15 AM,0.950,0.050,-0.150,
257,04/25/15 05:21:20 AM,0.975,-0.075,0.050,
258,04/25/15 05:21:25 AM,0.950,-0.100,-0.075,
259,04/25/15 05:21:30 AM,0.975,0.025,-0.100,
260,04/25/15 05:21:35 AM,0.975,-0.050,-0.075,
261,04/25/15 05:21:40 AM,0.950,0.025,-0.125,
262,04/25/15 05:21:45 AM,0.975,-0.125,0.050,
263,04/25/15 05:21:50 AM,0.950,-0.025,-0.075,
264,04/25/15 05:21:55 AM,0.950,-0.025,-0.150,
265,04/25/15 05:22:00 AM,0.950,0.025,-0.125,
266,04/25/15 05:22:05 AM,0.950,0.000,-0.150,
267,04/25/15 05:22:10 AM,0.975,0.000,-0.075,
268,04/25/15 05:22:15 AM,0.950,0.050,-0.150,
269,04/25/15 05:22:20 AM,0.975,-0.175,0.050,
270,04/25/15 05:22:25 AM,0.950,-0.075,-0.100,
271,04/25/15 05:22:30 AM,0.950,-0.075,-0.075,
272,04/25/15 05:22:35 AM,0.950,-0.100,-0.125,
273,04/25/15 05:22:40 AM,0.950,-0.025,-0.150,
274,04/25/15 05:22:45 AM,0.950,-0.025,-0.150,
275,04/25/15 05:22:50 AM,0.950,-0.025,-0.100,
276,04/25/15 05:22:55 AM,0.925,-0.025,-0.125,
277,04/25/15 05:23:00 AM,0.950,0.025,-0.100,
278,04/25/15 05:23:05 AM,0.975,-0.075,0.000,
279,04/25/15 05:23:10 AM,0.925,0.050,-0.200,
280,04/25/15 05:23:15 AM,0.975,-0.025,0.050,
281,04/25/15 05:23:20 AM,0.950,-0.025,-0.200,
282,04/25/15 05:23:25 AM,0.975,-0.075,0.025,
283,04/25/15 05:23:30 AM,0.975,-0.150,0.025,
284,04/25/15 05:23:35 AM,0.950,0.000,-0.150,
285,04/25/15 05:23:40 AM,0.950,-0.075,-0.025,
286,04/25/15 05:23:45 AM,0.950,-0.075,-0.100,
287,04/25/15 05:23:50 AM,0.975,-0.050,-0.100,
288,04/25/15 05:23:55 AM,0.950,-0.025,-0.175,
289,04/25/15 05:24:00 AM,0.975,-0.050,-0.100,
290,04/25/15 05:24:05 AM,0.975,-0.100,-0.075,
291,04/25/15 05:24:10 AM,0.975,-0.125,-0.075,
292,04/25/15 05:24:15 AM,0.950,-0.050,-0.075,
293,04/25/15 05:24:20 AM,0.950,0.075,-0.125,
294,04/25/15 05:24:25 AM,0.975,-0.100,0.025,
295,04/25/15 05:24:30 AM,0.900,0.125,-0.300,
296,04/25/15 05:24:35 AM,0.975,-0.075,0.050,
297,04/25/15 05:24:40 AM,0.950,-0.025,-0.100,
298,04/25/15 05:24:45 AM,0.925,0.025,-0.200,
299,04/25/15 05:24:50 AM,0.950,-0.175,-0.025,
300,04/25/15 05:24:55 AM,0.950,-0.100,-0.125,
301,04/25/15 05:25:00 AM,0.975,-0.150,-0.075,
302,04/25/15 05:25:05 AM,0.925,0.000,-0.225,
303,04/25/15 05:25:10 AM,0.925,-0.100,-0.150,
304,04/25/15 05:25:15 AM,0.950,0.000,-0.150,
305,04/25/15 05:25:20 AM,0.950,-0.075,-0.100,
306,04/25/15 05:25:25 AM,0.925,0.000,-0.150,
307,04/25/15 05:25:30 AM,0.950,-0.025,-0.075,
308,04/25/15 05:25:35 AM,0.925,0.025,-0.225,
309,04/25/15 05:25:40 AM,0.975,-0.025,0.050,
310,04/25/15 05:25:45 AM,0.950,-0.100,-0.100,
311,04/25/15 05:25:50 AM,0.975,-0.025,-0.075,
312,04/25/15 05:25:55 AM,0.975,0.000,-0.075,
313,04/25/15 05:26:00 AM,0.950,0.025,-0.100,
314,04/25/15 05:26:05 AM,0.975,0.000,-0.050,
315,04/25/15 05:26:10 AM,0.950,0.000,-0.125,
316,04/25/15 05:26:15 AM,0.975,-0.150,-0.025,
317,04/25/15 05:26:20 AM,0.925,0.025,-0.250,
318,04/25/15 05:26:25 AM,0.975,-0.150,0.025,
319,04/25/15 05:26:30 AM,0.925,0.000,-0.200,
320,04/25/15 05:26:35 AM,0.975,-0.050,-0.100,
321,04/25/15 05:26:40 AM,0.925,0.000,-0.150,
322,04/25/15 05:26:45 AM,0.950,0.025,-0.150,
323,04/25/15 05:26:50 AM,0.950,-0.025,-0.175,
324,04/25/15 05:26:55 AM,0.950,0.075,-0.125,
325,04/25/15 05:27:00 AM,0.925,0.000,-0.175,
326,04/25/15 05:27:05 AM,0.950,0.000,-0.150,
327,04/25/15 05:27:10 AM,0.950,0.025,-0.150,
328,04/25/15 05:27:15 AM,0.975,-0.075,-0.125,
329,04/25/15 05:27:20 AM,0.950,-0.025,-0.075,
330,04/25/15 05:27:25 AM,0.975,-0.075,-0.075,
331,04/25/15 05:27:30 AM,0.975,-0.075,-0.025,
332,04/25/15 05:27:35 AM,0.950,-0.075,-0.150,
333,04/25/15 05:27:40 AM,0.950,-0.025,-0.200,
334,04/25/15 05:27:45 AM,0.975,-0.025,-0.125,
335,04/25/15 05:27:50 AM,0.950,-0.125,-0.125,
336,04/25/15 05:27:55 AM,0.975,-0.050,-0.100,
337,04/25/15 05:28:00 AM,0.950,-0.100,-0.150,
338,04/25/15 05:28:05 AM,0.950,0.000,-0.150,
339,04/25/15 05:28:10 AM,0.950,-0.075,-0.125,
340,04/25/15 05:28:15 AM,0.975,0.000,-0.125,
341,04/25/15 05:28:20 AM,0.950,-0.075,-0.125,
342,04/25/15 05:28:25 AM,0.950,-0.025,-0.125,
343,04/25/15 05:28:30 AM,0.925,0.025,-0.200,
344,04/25/15 05:28:35 AM,0.950,0.025,-0.150,
345,04/25/15 05:28:40 AM,0.925,0.000,-0.150,
346,04/25/15 05:28:45 AM,0.950,0.025,-0.175,
347,04/25/15 05:28:50 AM,0.975,-0.025,-0.075,
348,04/25/15 05:28:55 AM,0.950,0.025,-0.150,
349,04/25/15 05:29:00 AM,0.975,-0.125,-0.025,
350,04/25/15 05:29:05 AM,0.950,0.000,-0.200,
351,04/25/15 05:29:10 AM,0.975,-0.100,0.000,
352,04/25/15 05:29:15 AM,0.950,-0.075,-0.150,
353,04/25/15 05:29:20 AM,0.950,-0.025,-0.100,
354,04/25/15 05:29:25 AM,0.950,-0.075,-0.100,
355,04/25/15 05:29:30 AM,0.925,0.025,-0.225,
356,04/25/15 05:29:35 AM,0.950,-0.025,-0.150,
357,04/25/15 05:29:40 AM,0.925,0.075,-0.225,
358,04/25/15 05:29:45 AM,0.950,-0.150,-0.100,
359,04/25/15 05:29:50 AM,0.975,-0.025,-0.150,
360,04/25/15 05:29:55 AM,0.950,-0.075,-0.175,
361,04/25/15 05:30:00 AM,0.925,0.025,-0.225,
362,04/25/15 05:30:05 AM,0.950,-0.025,-0.100,
363,04/25/15 05:30:10 AM,0.950,-0.025,-0.150,
364,04/25/15 05:30:15 AM,0.950,0.025,-0.150,
365,04/25/15 05:30:20 AM,0.950,-0.025,-0.150,
366,04/25/15 05:30:25 AM,0.950,0.000,-0.150,
367,04/25/15 05:30:30 AM,0.925,0.025,-0.250,
368,04/25/15 05:30:35 AM,0.950,-0.025,-0.075,
369,04/25/15 05:30:40 AM,0.925,0.025,-0.200,
370,04/25/15 05:30:45 AM,0.950,-0.075,-0.150,
371,04/25/15 05:30:50 AM,0.925,0.050,-0.225,
372,04/25/15 05:30:55 AM,0.950,-0.125,-0.075,
373,04/25/15 05:31:00 AM,0.950,-0.075,-0.150,
374,04/25/15 05:31:05 AM,0.950,0.050,-0.100,
375,04/25/15 05:31:10 AM,0.950,-0.075,-0.150,
376,04/25/15 05:31:15 AM,0.975,0.025,-0.100,
377,04/25/15 05:31:20 AM,0.950,-0.025,-0.100,
378,04/25/15 05:31:25 AM,0.950,0.000,-0.150,
379,04/25/15 05:31:30 AM,0.950,-0.125,-0.125,
380,04/25/15 05:31:35 AM,0.950,-0.025,-0.175,
381,04/25/15 05:31:40 AM,0.975,-0.075,-0.100,
382,04/25/15 05:31:45 AM,0.925,0.025,-0.225,
383,04/25/15 05:31:50 AM,0.975,-0.100,0.025,
384,04/25/15 05:31:55 AM,0.950,-0.025,-0.150,
385,04/25/15 05:32:00 AM,0.950,-0.075,-0.075,
386,04/25/15 05:32:05 AM,0.950,0.000,-0.150,
387,04/25/15 05:32:10 AM,0.950,-0.075,-0.075,
388,04/25/15 05:32:15 AM,0.950,0.000,-0.125,
389,04/25/15 05:32:20 AM,0.950,-0.050,-0.150,
390,04/25/15 05:32:25 AM,0.925,0.000,-0.200,
391,04/25/15 05:32:30 AM,0.950,-0.075,-0.150,
392,04/25/15 05:32:35 AM,0.950,0.000,-0.175,
393,04/25/15 05:32:40 AM,0.950,-0.075,-0.175,
394,04/25/15 05:32:45 AM,0.975,-0.050,-0.150,
395,04/25/15 05:32:50 AM,0.950,-0.050,-0.100,
396,04/25/15 05:32:55 AM,0.950,0.000,-0.175,
397,04/25/15 05:33:00 AM,0.950,0.025,-0.175,
398,04/25/15 05:33:05 AM,0.950,0.025,-0.100,
399,04/25/15 05:33:10 AM,0.950,0.000,-0.125,
400,04/25/15 05:33:15 AM,0.950,-0.025,-0.075,
401,04/25/15 05:33:20 AM,0.950,0.000,-0.100,
402,04/25/15 05:33:25 AM,0.975,-0.100,0.000,
403,04/25/15 05:33:30 AM,0.975,0.025,-0.075,
404,04/25/15 05:33:35 AM,0.950,-0.025,-0.100,
405,04/25/15 05:33:40 AM,0.975,-0.025,-0.075,
406,04/25/15 05:33:45 AM,0.925,0.025,-0.225,
407,04/25/15 05:33:50 AM,0.975,-0.075,-0.050,
408,04/25/15 05:33:55 AM,0.950,-0.125,-0.125,
409,04/25/15 05:34:00 AM,0.950,-0.025,-0.150,
410,04/25/15 05:34:05 AM,0.950,-0.100,-0.075,
411,04/25/15 05:34:10 AM,0.950,0.025,-0.150,
412,04/25/15 05:34:15 AM,0.975,-0.100,0.025,
413,04/25/15 05:34:20 AM,0.950,0.000,-0.200,
414,04/25/15 05:34:25 AM,0.975,-0.150,-0.025,
415,04/25/15 05:34:30 AM,0.950,-0.025,-0.100,
416,04/25/15 05:34:35 AM,0.950,-0.050,-0.100,
417,04/25/15 05:34:40 AM,0.975,-0.025,-0.025,
418,04/25/15 05:34:45 AM,0.950,-0.050,-0.100,
419,04/25/15 05:34:50 AM,0.950,0.000,-0.100,
420,04/25/15 05:34:55 AM,0.950,0.000,-0.150,
421,04/25/15 05:35:00 AM,0.950,-0.025,-0.150,
422,04/25/15 05:35:05 AM,0.950,0.025,-0.150,
423,04/25/15 05:35:10 AM,0.950,-0.025,-0.100,
424,04/25/15 05:35:15 AM,0.950,0.000,-0.125,
425,04/25/15 05:35:20 AM,0.975,-0.075,-0.100,
426,04/25/15 05:35:25 AM,0.975,0.000,-0.100,
427,04/25/15 05:35:30 AM,0.975,0.000,-0.075,
428,04/25/15 05:35:35 AM,0.975,0.000,-0.125,
429,04/25/15 05:35:40 AM,0.950,-0.025,-0.100,
430,04/25/15 05:35:45 AM,0.950,-0.075,-0.125,
431,04/25/15 05:35:50 AM,0.925,0.050,-0.225,
432,04/25/15 05:35:55 AM,0.950,-0.150,-0.125,
433,04/25/15 05:36:00 AM,0.925,-0.025,-0.225,
