"Plot Title: G9903339_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","X Accel, g (LGR S/N: 9903339, SEN S/N: 9903339)","Y Accel, g (LGR S/N: 9903339, SEN S/N: 9903339)","Z Accel, g (LGR S/N: 9903339, SEN S/N: 9903339)","End Of File (LGR S/N: 9903339)"
5607,04/25/15 12:47:10 PM,0.975,0.025,-0.125,
5608,04/25/15 12:47:15 PM,0.975,-0.025,-0.025,
5609,04/25/15 12:47:20 PM,0.975,-0.025,-0.175,
5610,04/25/15 12:47:25 PM,0.975,0.050,-0.175,
5611,04/25/15 12:47:30 PM,0.975,0.000,-0.150,
5612,04/25/15 12:47:35 PM,0.975,-0.025,-0.200,
5613,04/25/15 12:47:40 PM,0.975,-0.075,-0.200,
5614,04/25/15 12:47:45 PM,0.950,0.100,-0.225,
5615,04/25/15 12:47:50 PM,0.975,0.025,-0.175,
5616,04/25/15 12:47:55 PM,0.975,0.025,-0.225,
5617,04/25/15 12:48:00 PM,0.975,-0.075,-0.175,
5618,04/25/15 12:48:05 PM,0.975,0.100,-0.300,
5619,04/25/15 12:48:10 PM,0.975,-0.050,-0.075,
5620,04/25/15 12:48:15 PM,0.975,0.025,-0.125,
5621,04/25/15 12:48:20 PM,0.975,-0.075,-0.125,
5622,04/25/15 12:48:25 PM,0.950,0.125,-0.275,
5623,04/25/15 12:48:30 PM,0.975,-0.050,-0.125,
5624,04/25/15 12:48:35 PM,0.975,0.000,-0.200,
5625,04/25/15 12:48:40 PM,0.975,0.025,-0.175,
5626,04/25/15 12:48:45 PM,0.975,-0.025,-0.225,
5627,04/25/15 12:48:50 PM,0.975,0.025,-0.150,
5628,04/25/15 12:48:55 PM,0.975,-0.050,-0.250,
5629,04/25/15 12:49:00 PM,0.975,-0.075,-0.050,
5630,04/25/15 12:49:05 PM,0.975,0.025,-0.125,
5631,04/25/15 12:49:10 PM,0.975,0.075,-0.225,
5632,04/25/15 12:49:15 PM,0.975,-0.025,-0.200,
5633,04/25/15 12:49:20 PM,0.975,0.025,-0.250,
5634,04/25/15 12:49:25 PM,0.950,0.000,-0.300,
5635,04/25/15 12:49:30 PM,0.975,-0.100,-0.075,
5636,04/25/15 12:49:35 PM,0.975,-0.025,-0.200,
5637,04/25/15 12:49:40 PM,0.975,-0.100,-0.200,
5638,04/25/15 12:49:45 PM,0.975,-0.050,-0.225,
5639,04/25/15 12:49:50 PM,0.975,0.025,-0.275,
5640,04/25/15 12:49:55 PM,0.975,-0.100,-0.150,
5641,04/25/15 12:50:00 PM,0.975,-0.075,-0.200,
5642,04/25/15 12:50:05 PM,0.975,-0.050,-0.125,
5643,04/25/15 12:50:10 PM,0.975,0.025,-0.175,
5644,04/25/15 12:50:15 PM,0.975,0.050,-0.200,
5645,04/25/15 12:50:20 PM,0.975,0.050,-0.200,
5646,04/25/15 12:50:25 PM,0.950,0.100,-0.275,
5647,04/25/15 12:50:30 PM,0.975,0.050,-0.275,
5648,04/25/15 12:50:35 PM,0.975,-0.050,-0.225,
5649,04/25/15 12:50:40 PM,0.975,-0.025,-0.175,
5650,04/25/15 12:50:45 PM,0.975,0.025,-0.100,
5651,04/25/15 12:50:50 PM,0.975,0.075,-0.125,
5652,04/25/15 12:50:55 PM,0.975,0.025,-0.150,
5653,04/25/15 12:51:00 PM,0.975,0.000,-0.175,
5654,04/25/15 12:51:05 PM,0.975,-0.025,-0.200,
5655,04/25/15 12:51:10 PM,0.975,-0.025,-0.150,
5656,04/25/15 12:51:15 PM,0.975,-0.025,-0.225,
5657,04/25/15 12:51:20 PM,0.975,-0.075,-0.125,
5658,04/25/15 12:51:25 PM,0.975,-0.025,-0.075,
5659,04/25/15 12:51:30 PM,0.975,-0.025,-0.100,
5660,04/25/15 12:51:35 PM,0.975,-0.100,-0.100,
5661,04/25/15 12:51:40 PM,0.975,-0.050,-0.125,
5662,04/25/15 12:51:45 PM,0.975,0.025,-0.200,
5663,04/25/15 12:51:50 PM,0.975,0.050,-0.225,
5664,04/25/15 12:51:55 PM,0.975,0.000,-0.125,
5665,04/25/15 12:52:00 PM,0.975,0.000,-0.275,
5666,04/25/15 12:52:05 PM,0.975,-0.025,-0.200,
5667,04/25/15 12:52:10 PM,0.975,0.025,-0.175,
5668,04/25/15 12:52:15 PM,0.975,-0.075,-0.125,
5669,04/25/15 12:52:20 PM,0.975,-0.050,-0.125,
5670,04/25/15 12:52:25 PM,0.975,-0.025,-0.075,
5671,04/25/15 12:52:30 PM,0.975,-0.075,-0.150,
5672,04/25/15 12:52:35 PM,0.975,0.025,-0.150,
5673,04/25/15 12:52:40 PM,0.975,-0.025,-0.200,
5674,04/25/15 12:52:45 PM,0.975,0.000,-0.175,
5675,04/25/15 12:52:50 PM,0.950,0.050,-0.275,
5676,04/25/15 12:52:55 PM,0.975,0.025,-0.225,
5677,04/25/15 12:53:00 PM,0.975,-0.075,-0.150,
5678,04/25/15 12:53:05 PM,0.975,0.025,-0.200,
5679,04/25/15 12:53:10 PM,0.975,-0.100,-0.175,
5680,04/25/15 12:53:15 PM,0.975,0.050,-0.175,
5681,04/25/15 12:53:20 PM,0.975,-0.075,-0.125,
5682,04/25/15 12:53:25 PM,0.975,-0.075,-0.250,
5683,04/25/15 12:53:30 PM,0.975,0.025,-0.125,
5684,04/25/15 12:53:35 PM,0.975,0.025,-0.250,
5685,04/25/15 12:53:40 PM,0.975,-0.025,-0.250,
5686,04/25/15 12:53:45 PM,0.975,-0.150,-0.125,
5687,04/25/15 12:53:50 PM,0.975,0.025,-0.175,
5688,04/25/15 12:53:55 PM,0.975,0.075,-0.150,
5689,04/25/15 12:54:00 PM,0.975,0.075,-0.300,
5690,04/25/15 12:54:05 PM,0.975,-0.075,-0.125,
5691,04/25/15 12:54:10 PM,0.975,-0.025,-0.200,
5692,04/25/15 12:54:15 PM,0.975,0.000,-0.175,
5693,04/25/15 12:54:20 PM,0.975,0.075,-0.275,
5694,04/25/15 12:54:25 PM,0.975,0.050,-0.225,
5695,04/25/15 12:54:30 PM,0.975,0.025,-0.200,
5696,04/25/15 12:54:35 PM,0.975,-0.075,-0.175,
5697,04/25/15 12:54:40 PM,0.975,0.025,-0.100,
5698,04/25/15 12:54:45 PM,0.975,0.050,-0.175,
5699,04/25/15 12:54:50 PM,0.975,0.000,-0.225,
5700,04/25/15 12:54:55 PM,0.975,-0.075,-0.225,
5701,04/25/15 12:55:00 PM,0.975,-0.125,-0.175,
5702,04/25/15 12:55:05 PM,0.975,0.025,-0.100,
5703,04/25/15 12:55:10 PM,0.975,-0.025,-0.150,
5704,04/25/15 12:55:15 PM,0.975,0.025,-0.100,
5705,04/25/15 12:55:20 PM,0.975,-0.075,-0.150,
5706,04/25/15 12:55:25 PM,0.975,0.025,-0.075,
5707,04/25/15 12:55:30 PM,0.975,0.000,-0.250,
5708,04/25/15 12:55:35 PM,0.950,0.000,-0.250,
5709,04/25/15 12:55:40 PM,0.975,-0.025,-0.025,
5710,04/25/15 12:55:45 PM,0.975,0.025,-0.250,
5711,04/25/15 12:55:50 PM,0.975,-0.050,-0.225,
5712,04/25/15 12:55:55 PM,0.975,-0.025,-0.175,
5713,04/25/15 12:56:00 PM,0.975,0.050,-0.200,
5714,04/25/15 12:56:05 PM,0.975,-0.025,-0.150,
5715,04/25/15 12:56:10 PM,0.975,0.050,-0.225,
5716,04/25/15 12:56:15 PM,0.975,-0.025,-0.200,
5717,04/25/15 12:56:20 PM,0.975,0.025,-0.175,
5718,04/25/15 12:56:25 PM,0.975,0.025,-0.150,
5719,04/25/15 12:56:30 PM,0.975,0.025,-0.175,
5720,04/25/15 12:56:35 PM,0.975,-0.075,-0.200,
5721,04/25/15 12:56:40 PM,0.975,0.000,-0.200,
5722,04/25/15 12:56:45 PM,0.975,0.050,-0.175,
5723,04/25/15 12:56:50 PM,0.975,-0.025,-0.100,
5724,04/25/15 12:56:55 PM,0.975,-0.100,-0.100,
5725,04/25/15 12:57:00 PM,0.975,0.050,-0.275,
5726,04/25/15 12:57:05 PM,0.975,0.000,-0.075,
5727,04/25/15 12:57:10 PM,0.975,0.025,-0.150,
5728,04/25/15 12:57:15 PM,0.975,0.025,-0.125,
5729,04/25/15 12:57:20 PM,0.975,0.000,-0.150,
5730,04/25/15 12:57:25 PM,0.975,-0.050,-0.175,
5731,04/25/15 12:57:30 PM,0.975,0.050,-0.275,
5732,04/25/15 12:57:35 PM,0.975,-0.125,-0.100,
5733,04/25/15 12:57:40 PM,0.975,0.050,-0.125,
5734,04/25/15 12:57:45 PM,0.975,0.025,-0.225,
5735,04/25/15 12:57:50 PM,0.975,0.050,-0.175,
5736,04/25/15 12:57:55 PM,0.975,-0.075,-0.125,
5737,04/25/15 12:58:00 PM,0.975,0.025,-0.125,
5738,04/25/15 12:58:05 PM,0.975,0.025,-0.125,
5739,04/25/15 12:58:10 PM,0.975,-0.025,-0.225,
5740,04/25/15 12:58:15 PM,0.975,0.050,-0.225,
5741,04/25/15 12:58:20 PM,0.975,-0.075,-0.125,
5742,04/25/15 12:58:25 PM,0.975,0.075,-0.175,
5743,04/25/15 12:58:30 PM,0.975,-0.125,-0.200,
5744,04/25/15 12:58:35 PM,0.975,0.000,-0.200,
5745,04/25/15 12:58:40 PM,0.975,-0.075,-0.200,
5746,04/25/15 12:58:45 PM,0.975,-0.025,-0.200,
5747,04/25/15 12:58:50 PM,1.000,-0.050,-0.075,
5748,04/25/15 12:58:55 PM,0.975,-0.025,-0.175,
5749,04/25/15 12:59:00 PM,0.975,0.025,-0.225,
5750,04/25/15 12:59:05 PM,0.975,-0.075,-0.125,
5751,04/25/15 12:59:10 PM,0.975,0.075,-0.200,
5752,04/25/15 12:59:15 PM,0.975,0.000,-0.175,
5753,04/25/15 12:59:20 PM,0.975,0.025,-0.150,
5754,04/25/15 12:59:25 PM,0.975,-0.025,-0.150,
5755,04/25/15 12:59:30 PM,0.975,0.050,-0.150,
5756,04/25/15 12:59:35 PM,0.975,0.025,-0.175,
5757,04/25/15 12:59:40 PM,0.975,0.025,-0.150,
5758,04/25/15 12:59:45 PM,0.975,0.000,-0.175,
5759,04/25/15 12:59:50 PM,0.975,0.025,-0.250,
5760,04/25/15 12:59:55 PM,0.975,0.025,-0.250,
5761,04/25/15 01:00:00 PM,0.975,-0.075,-0.200,
5762,04/25/15 01:00:05 PM,0.975,-0.075,-0.175,
5763,04/25/15 01:00:10 PM,0.975,-0.075,-0.125,
5764,04/25/15 01:00:15 PM,0.975,-0.025,-0.175,
5765,04/25/15 01:00:20 PM,0.975,-0.025,-0.175,
5766,04/25/15 01:00:25 PM,0.975,0.025,-0.125,
5767,04/25/15 01:00:30 PM,0.975,-0.025,-0.225,
5768,04/25/15 01:00:35 PM,0.975,-0.125,-0.150,
5769,04/25/15 01:00:40 PM,0.975,0.025,-0.175,
5770,04/25/15 01:00:45 PM,0.975,0.000,-0.125,
5771,04/25/15 01:00:50 PM,0.975,-0.050,-0.150,
5772,04/25/15 01:00:55 PM,0.975,0.025,-0.200,
5773,04/25/15 01:01:00 PM,0.975,0.025,-0.150,
5774,04/25/15 01:01:05 PM,0.975,-0.075,-0.200,
5775,04/25/15 01:01:10 PM,0.975,0.050,-0.175,
5776,04/25/15 01:01:15 PM,0.975,0.025,-0.225,
5777,04/25/15 01:01:20 PM,0.975,0.050,-0.175,
5778,04/25/15 01:01:25 PM,0.975,0.000,-0.150,
5779,04/25/15 01:01:30 PM,0.975,0.025,-0.175,
5780,04/25/15 01:01:35 PM,0.975,0.100,-0.250,
5781,04/25/15 01:01:40 PM,0.975,0.000,-0.225,
5782,04/25/15 01:01:45 PM,0.975,0.025,-0.175,
5783,04/25/15 01:01:50 PM,0.975,-0.050,-0.125,
5784,04/25/15 01:01:55 PM,0.975,0.075,-0.225,
5785,04/25/15 01:02:00 PM,0.975,-0.050,-0.275,
5786,04/25/15 01:02:05 PM,0.975,-0.025,-0.225,
5787,04/25/15 01:02:10 PM,0.975,-0.075,-0.275,
5788,04/25/15 01:02:15 PM,0.975,-0.025,-0.250,
5789,04/25/15 01:02:20 PM,0.975,0.025,-0.250,
5790,04/25/15 01:02:25 PM,0.975,-0.025,-0.175,
5791,04/25/15 01:02:30 PM,0.975,0.025,-0.225,
5792,04/25/15 01:02:35 PM,0.975,0.000,-0.125,
5793,04/25/15 01:02:40 PM,0.975,-0.075,-0.200,
5794,04/25/15 01:02:45 PM,0.975,0.025,-0.200,
5795,04/25/15 01:02:50 PM,0.975,-0.025,-0.150,
5796,04/25/15 01:02:55 PM,0.975,-0.075,-0.150,
5797,04/25/15 01:03:00 PM,0.975,-0.075,-0.175,
5798,04/25/15 01:03:05 PM,0.975,0.075,-0.225,
5799,04/25/15 01:03:10 PM,0.975,0.025,-0.225,
5800,04/25/15 01:03:15 PM,0.975,0.000,-0.225,
5801,04/25/15 01:03:20 PM,0.975,-0.075,-0.075,
5802,04/25/15 01:03:25 PM,0.975,-0.075,-0.175,
5803,04/25/15 01:03:30 PM,0.975,-0.075,-0.075,
5804,04/25/15 01:03:35 PM,0.975,0.025,-0.125,
5805,04/25/15 01:03:40 PM,0.975,0.025,-0.225,
5806,04/25/15 01:03:45 PM,0.975,0.025,-0.200,
5807,04/25/15 01:03:50 PM,0.975,0.050,-0.200,
5808,04/25/15 01:03:55 PM,0.975,-0.050,-0.150,
5809,04/25/15 01:04:00 PM,0.975,0.075,-0.250,
5810,04/25/15 01:04:05 PM,0.975,-0.100,-0.100,
5811,04/25/15 01:04:10 PM,0.975,-0.075,-0.225,
5812,04/25/15 01:04:15 PM,0.975,-0.075,-0.075,
5813,04/25/15 01:04:20 PM,0.975,-0.075,-0.225,
5814,04/25/15 01:04:25 PM,0.975,-0.025,-0.150,
5815,04/25/15 01:04:30 PM,0.975,-0.075,-0.150,
5816,04/25/15 01:04:35 PM,0.975,-0.075,-0.200,
5817,04/25/15 01:04:40 PM,0.975,-0.050,-0.175,
5818,04/25/15 01:04:45 PM,0.975,0.025,-0.200,
5819,04/25/15 01:04:50 PM,0.975,0.025,-0.225,
5820,04/25/15 01:04:55 PM,0.975,-0.025,-0.175,
5821,04/25/15 01:05:00 PM,0.975,0.000,-0.175,
5822,04/25/15 01:05:05 PM,0.975,0.025,-0.225,
5823,04/25/15 01:05:10 PM,0.975,-0.025,-0.100,
5824,04/25/15 01:05:15 PM,0.975,0.025,-0.225,
5825,04/25/15 01:05:20 PM,0.975,0.050,-0.225,
5826,04/25/15 01:05:25 PM,0.975,-0.075,-0.225,
5827,04/25/15 01:05:30 PM,0.975,0.050,-0.175,
5828,04/25/15 01:05:35 PM,0.975,0.025,-0.125,
5829,04/25/15 01:05:40 PM,0.975,-0.075,-0.200,
5830,04/25/15 01:05:45 PM,0.975,0.000,-0.125,
5831,04/25/15 01:05:50 PM,0.975,0.000,-0.225,
5832,04/25/15 01:05:55 PM,0.975,-0.075,-0.175,
5833,04/25/15 01:06:00 PM,0.975,0.050,-0.250,
5834,04/25/15 01:06:05 PM,0.975,-0.100,-0.125,
5835,04/25/15 01:06:10 PM,0.975,0.025,-0.200,
5836,04/25/15 01:06:15 PM,0.975,0.000,-0.175,
5837,04/25/15 01:06:20 PM,0.975,-0.075,-0.175,
5838,04/25/15 01:06:25 PM,0.975,0.025,-0.200,
5839,04/25/15 01:06:30 PM,0.975,-0.125,-0.175,
5840,04/25/15 01:06:35 PM,0.975,0.000,-0.250,
5841,04/25/15 01:06:40 PM,0.975,0.000,-0.050,
5842,04/25/15 01:06:45 PM,0.950,0.050,-0.275,
5843,04/25/15 01:06:50 PM,0.975,-0.025,-0.175,
5844,04/25/15 01:06:55 PM,0.975,-0.075,-0.200,
5845,04/25/15 01:07:00 PM,0.975,0.025,-0.275,
5846,04/25/15 01:07:05 PM,0.975,0.050,-0.225,
5847,04/25/15 01:07:10 PM,0.975,0.000,-0.200,
5848,04/25/15 01:07:15 PM,0.975,-0.025,-0.225,
5849,04/25/15 01:07:20 PM,0.975,0.000,-0.200,
5850,04/25/15 01:07:25 PM,0.975,-0.025,-0.200,
5851,04/25/15 01:07:30 PM,0.975,0.025,-0.275,
5852,04/25/15 01:07:35 PM,0.975,-0.100,-0.175,
5853,04/25/15 01:07:40 PM,0.950,0.100,-0.325,
5854,04/25/15 01:07:45 PM,0.975,-0.050,-0.200,
5855,04/25/15 01:07:50 PM,0.975,0.000,-0.275,
5856,04/25/15 01:07:55 PM,0.975,-0.025,-0.175,
5857,04/25/15 01:08:00 PM,0.975,0.000,-0.250,
5858,04/25/15 01:08:05 PM,0.975,-0.075,-0.100,
5859,04/25/15 01:08:10 PM,0.975,-0.075,-0.150,
5860,04/25/15 01:08:15 PM,0.975,-0.025,-0.175,
5861,04/25/15 01:08:20 PM,0.975,0.025,-0.225,
5862,04/25/15 01:08:25 PM,0.975,0.050,-0.225,
5863,04/25/15 01:08:30 PM,0.975,-0.125,-0.175,
5864,04/25/15 01:08:35 PM,0.975,-0.025,-0.175,
5865,04/25/15 01:08:40 PM,0.975,-0.175,-0.125,
5866,04/25/15 01:08:45 PM,0.975,0.025,-0.175,
5867,04/25/15 01:08:50 PM,0.975,-0.125,-0.075,
5868,04/25/15 01:08:55 PM,0.975,0.000,-0.150,
5869,04/25/15 01:09:00 PM,0.975,0.025,-0.100,
5870,04/25/15 01:09:05 PM,0.975,-0.050,-0.225,
5871,04/25/15 01:09:10 PM,0.975,-0.100,-0.250,
5872,04/25/15 01:09:15 PM,0.975,-0.100,-0.150,
5873,04/25/15 01:09:20 PM,0.975,-0.025,-0.125,
5874,04/25/15 01:09:25 PM,0.975,0.075,-0.200,
5875,04/25/15 01:09:30 PM,0.975,0.025,-0.175,
5876,04/25/15 01:09:35 PM,0.975,-0.075,-0.025,
5877,04/25/15 01:09:40 PM,0.975,0.000,-0.200,
5878,04/25/15 01:09:45 PM,0.975,-0.050,-0.075,
5879,04/25/15 01:09:50 PM,0.975,-0.075,-0.200,
5880,04/25/15 01:09:55 PM,0.975,0.075,-0.175,
5881,04/25/15 01:10:00 PM,0.975,-0.075,-0.125,
5882,04/25/15 01:10:05 PM,0.975,0.050,-0.275,
5883,04/25/15 01:10:10 PM,0.975,-0.050,-0.150,
5884,04/25/15 01:10:15 PM,0.975,-0.075,-0.175,
5885,04/25/15 01:10:20 PM,0.975,0.000,-0.125,
5886,04/25/15 01:10:25 PM,0.975,-0.025,-0.150,
5887,04/25/15 01:10:30 PM,0.975,0.000,-0.175,
5888,04/25/15 01:10:35 PM,0.975,0.075,-0.275,
5889,04/25/15 01:10:40 PM,0.975,-0.025,-0.050,
5890,04/25/15 01:10:45 PM,0.975,0.000,-0.225,
5891,04/25/15 01:10:50 PM,0.975,0.025,-0.225,
5892,04/25/15 01:10:55 PM,0.975,-0.025,-0.225,
5893,04/25/15 01:11:00 PM,0.975,0.025,-0.175,
5894,04/25/15 01:11:05 PM,0.975,-0.075,-0.225,
5895,04/25/15 01:11:10 PM,0.975,-0.125,-0.125,
5896,04/25/15 01:11:15 PM,0.975,0.050,-0.250,
5897,04/25/15 01:11:20 PM,0.975,0.025,-0.225,
5898,04/25/15 01:11:25 PM,0.975,-0.075,-0.175,
5899,04/25/15 01:11:30 PM,0.975,0.025,-0.275,
5900,04/25/15 01:11:35 PM,0.975,-0.025,-0.125,
5901,04/25/15 01:11:40 PM,0.975,0.000,-0.200,
5902,04/25/15 01:11:45 PM,0.975,-0.025,-0.250,
5903,04/25/15 01:11:50 PM,0.975,0.025,-0.200,
5904,04/25/15 01:11:55 PM,0.975,0.025,-0.175,
5905,04/25/15 01:12:00 PM,0.975,-0.025,-0.250,
5906,04/25/15 01:12:05 PM,0.975,0.025,-0.225,
5907,04/25/15 01:12:10 PM,0.975,0.000,-0.200,
5908,04/25/15 01:12:15 PM,0.975,-0.075,-0.275,
5909,04/25/15 01:12:20 PM,0.950,-0.075,-0.175,
5910,04/25/15 01:12:25 PM,0.975,-0.075,-0.025,
5911,04/25/15 01:12:30 PM,0.975,0.025,-0.250,
5912,04/25/15 01:12:35 PM,0.975,-0.050,-0.225,
5913,04/25/15 01:12:40 PM,0.975,0.025,-0.275,
5914,04/25/15 01:12:45 PM,0.975,-0.100,-0.175,
5915,04/25/15 01:12:50 PM,0.975,0.000,-0.175,
5916,04/25/15 01:12:55 PM,0.975,0.025,-0.075,
5917,04/25/15 01:13:00 PM,0.975,-0.025,-0.100,
5918,04/25/15 01:13:05 PM,0.975,0.025,-0.175,
5919,04/25/15 01:13:10 PM,0.975,0.050,-0.125,
5920,04/25/15 01:13:15 PM,0.975,0.050,-0.225,
5921,04/25/15 01:13:20 PM,0.975,-0.025,-0.225,
5922,04/25/15 01:13:25 PM,0.975,-0.075,-0.275,
5923,04/25/15 01:13:30 PM,0.975,-0.050,-0.175,
5924,04/25/15 01:13:35 PM,0.975,-0.025,-0.100,
5925,04/25/15 01:13:40 PM,0.975,-0.075,-0.175,
5926,04/25/15 01:13:45 PM,0.975,0.000,-0.025,
5927,04/25/15 01:13:50 PM,0.975,0.000,-0.175,
5928,04/25/15 01:13:55 PM,0.975,0.000,-0.150,
5929,04/25/15 01:14:00 PM,0.975,-0.050,-0.175,
5930,04/25/15 01:14:05 PM,0.950,0.025,-0.300,
5931,04/25/15 01:14:10 PM,0.975,-0.175,-0.050,
5932,04/25/15 01:14:15 PM,0.975,0.025,-0.225,
5933,04/25/15 01:14:20 PM,0.975,0.050,-0.250,
5934,04/25/15 01:14:25 PM,0.950,-0.050,-0.300,
5935,04/25/15 01:14:30 PM,0.975,-0.100,-0.150,
5936,04/25/15 01:14:35 PM,0.975,0.000,-0.125,
5937,04/25/15 01:14:40 PM,0.975,0.050,-0.200,
5938,04/25/15 01:14:45 PM,0.975,0.050,-0.175,
5939,04/25/15 01:14:50 PM,0.975,0.025,-0.175,
5940,04/25/15 01:14:55 PM,0.975,-0.075,-0.125,
5941,04/25/15 01:15:00 PM,0.975,0.050,-0.175,
5942,04/25/15 01:15:05 PM,0.975,-0.050,-0.100,
5943,04/25/15 01:15:10 PM,0.975,-0.025,-0.150,
5944,04/25/15 01:15:15 PM,0.950,-0.075,-0.250,
5945,04/25/15 01:15:20 PM,0.975,0.000,-0.125,
5946,04/25/15 01:15:25 PM,0.975,0.025,-0.225,
5947,04/25/15 01:15:30 PM,0.975,-0.075,-0.200,
5948,04/25/15 01:15:35 PM,0.975,0.050,-0.250,
5949,04/25/15 01:15:40 PM,0.975,-0.025,-0.175,
5950,04/25/15 01:15:45 PM,0.975,0.000,-0.225,
5951,04/25/15 01:15:50 PM,0.975,-0.050,-0.175,
5952,04/25/15 01:15:55 PM,0.975,0.050,-0.225,
5953,04/25/15 01:16:00 PM,0.975,0.000,-0.200,
5954,04/25/15 01:16:05 PM,0.975,-0.050,-0.225,
5955,04/25/15 01:16:10 PM,0.975,0.000,-0.125,
5956,04/25/15 01:16:15 PM,0.975,-0.025,-0.100,
5957,04/25/15 01:16:20 PM,0.975,0.050,-0.250,
5958,04/25/15 01:16:25 PM,0.975,0.000,-0.200,
5959,04/25/15 01:16:30 PM,0.975,0.025,-0.275,
5960,04/25/15 01:16:35 PM,0.975,-0.075,-0.100,
5961,04/25/15 01:16:40 PM,0.975,0.000,-0.125,
5962,04/25/15 01:16:45 PM,0.975,-0.025,-0.125,
5963,04/25/15 01:16:50 PM,0.975,0.075,-0.075,
5964,04/25/15 01:16:55 PM,0.975,-0.025,-0.150,
5965,04/25/15 01:17:00 PM,0.975,0.075,-0.150,
5966,04/25/15 01:17:05 PM,0.975,-0.150,-0.075,
5967,04/25/15 01:17:10 PM,0.950,0.075,-0.275,
5968,04/25/15 01:17:15 PM,0.975,0.025,-0.175,
5969,04/25/15 01:17:20 PM,0.950,-0.025,-0.275,
5970,04/25/15 01:17:25 PM,0.975,0.050,-0.250,
5971,04/25/15 01:17:30 PM,0.950,-0.025,-0.300,
5972,04/25/15 01:17:35 PM,0.975,0.025,-0.200,
5973,04/25/15 01:17:40 PM,0.975,-0.100,-0.100,
5974,04/25/15 01:17:45 PM,0.975,-0.025,-0.225,
5975,04/25/15 01:17:50 PM,1.000,0.025,-0.025,
5976,04/25/15 01:17:55 PM,0.975,0.025,-0.225,
5977,04/25/15 01:18:00 PM,0.975,0.100,-0.125,
5978,04/25/15 01:18:05 PM,0.950,-0.100,-0.175,
5979,04/25/15 01:18:10 PM,0.975,-0.050,-0.125,
5980,04/25/15 01:18:15 PM,0.975,-0.025,-0.100,
5981,04/25/15 01:18:20 PM,0.975,0.075,-0.275,
5982,04/25/15 01:18:25 PM,0.975,-0.125,-0.075,
5983,04/25/15 01:18:30 PM,0.975,0.075,-0.250,
5984,04/25/15 01:18:35 PM,0.975,-0.075,-0.125,
5985,04/25/15 01:18:40 PM,0.975,0.025,-0.125,
5986,04/25/15 01:18:45 PM,0.975,-0.075,-0.175,
5987,04/25/15 01:18:50 PM,0.975,0.025,-0.225,
5988,04/25/15 01:18:55 PM,0.975,0.075,-0.225,
5989,04/25/15 01:19:00 PM,0.975,-0.100,-0.125,
5990,04/25/15 01:19:05 PM,0.975,0.050,-0.175,
5991,04/25/15 01:19:10 PM,0.975,-0.075,-0.075,
5992,04/25/15 01:19:15 PM,0.975,-0.025,-0.250,
5993,04/25/15 01:19:20 PM,0.975,0.050,-0.150,
5994,04/25/15 01:19:25 PM,0.975,0.000,-0.150,
5995,04/25/15 01:19:30 PM,0.975,0.025,-0.175,
5996,04/25/15 01:19:35 PM,0.975,-0.025,-0.200,
5997,04/25/15 01:19:40 PM,0.975,0.050,-0.125,
5998,04/25/15 01:19:45 PM,0.950,-0.025,-0.275,
5999,04/25/15 01:19:50 PM,0.975,-0.125,-0.125,
6000,04/25/15 01:19:55 PM,0.950,0.000,-0.300,
6001,04/25/15 01:20:00 PM,0.975,0.000,-0.125,
6002,04/25/15 01:20:05 PM,0.975,-0.075,-0.150,
6003,04/25/15 01:20:10 PM,0.950,0.000,-0.275,
6004,04/25/15 01:20:15 PM,0.975,-0.075,-0.175,
6005,04/25/15 01:20:20 PM,0.950,0.100,-0.275,
6006,04/25/15 01:20:25 PM,0.975,-0.100,-0.250,
6007,04/25/15 01:20:30 PM,0.975,-0.075,-0.200,
6008,04/25/15 01:20:35 PM,0.975,0.000,-0.175,
6009,04/25/15 01:20:40 PM,0.975,-0.025,-0.150,
6010,04/25/15 01:20:45 PM,0.975,-0.025,-0.200,
6011,04/25/15 01:20:50 PM,0.975,0.000,-0.250,
6012,04/25/15 01:20:55 PM,0.975,0.025,-0.175,
6013,04/25/15 01:21:00 PM,0.975,0.000,-0.200,
6014,04/25/15 01:21:05 PM,0.975,-0.075,-0.125,
6015,04/25/15 01:21:10 PM,0.975,-0.100,-0.175,
6016,04/25/15 01:21:15 PM,0.975,-0.100,-0.300,
6017,04/25/15 01:21:20 PM,0.975,0.000,-0.125,
6018,04/25/15 01:21:25 PM,0.975,-0.075,-0.225,
6019,04/25/15 01:21:30 PM,0.975,0.025,-0.175,
6020,04/25/15 01:21:35 PM,0.975,0.025,-0.150,
6021,04/25/15 01:21:40 PM,0.975,0.025,-0.225,
6022,04/25/15 01:21:45 PM,0.975,0.050,-0.125,
6023,04/25/15 01:21:50 PM,0.975,-0.100,-0.125,
6024,04/25/15 01:21:55 PM,0.950,0.075,-0.275,
6025,04/25/15 01:22:00 PM,0.975,0.050,-0.125,
6026,04/25/15 01:22:05 PM,0.975,0.025,-0.250,
6027,04/25/15 01:22:10 PM,0.975,-0.025,-0.175,
6028,04/25/15 01:22:15 PM,0.975,-0.100,-0.175,
6029,04/25/15 01:22:20 PM,0.975,0.075,-0.300,
6030,04/25/15 01:22:25 PM,0.975,-0.075,-0.175,
6031,04/25/15 01:22:30 PM,0.975,-0.025,-0.225,
6032,04/25/15 01:22:35 PM,0.950,0.025,-0.275,
