"Plot Title: L9910315_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 9910315, SEN S/N: 9910315)","Intensity, Lux (LGR S/N: 9910315, SEN S/N: 9910315)","Coupler Attached (LGR S/N: 9910315)","Host Connected (LGR S/N: 9910315)","Stopped (LGR S/N: 9910315)","End Of File (LGR S/N: 9910315)"
1,04/25/15 03:00:00 AM,15.760,0.0,,,,
2,04/25/15 03:00:30 AM,15.760,0.0,,,,
3,04/25/15 03:01:00 AM,15.760,0.0,,,,
4,04/25/15 03:01:30 AM,15.760,0.0,,,,
5,04/25/15 03:02:00 AM,15.760,0.0,,,,
6,04/25/15 03:02:30 AM,15.760,0.0,,,,
7,04/25/15 03:03:00 AM,15.760,0.0,,,,
8,04/25/15 03:03:30 AM,15.760,0.0,,,,
9,04/25/15 03:04:00 AM,15.760,0.0,,,,
10,04/25/15 03:04:30 AM,15.760,0.0,,,,
11,04/25/15 03:05:00 AM,15.760,0.0,,,,
12,04/25/15 03:05:30 AM,15.760,0.0,,,,
13,04/25/15 03:06:00 AM,15.760,0.0,,,,
14,04/25/15 03:06:30 AM,15.760,0.0,,,,
15,04/25/15 03:07:00 AM,15.760,0.0,,,,
16,04/25/15 03:07:30 AM,15.760,0.0,,,,
17,04/25/15 03:08:00 AM,15.760,0.0,,,,
18,04/25/15 03:08:30 AM,15.760,0.0,,,,
19,04/25/15 03:09:00 AM,15.760,0.0,,,,
20,04/25/15 03:09:30 AM,15.760,0.0,,,,
21,04/25/15 03:10:00 AM,15.760,0.0,,,,
22,04/25/15 03:10:30 AM,15.760,0.0,,,,
23,04/25/15 03:11:00 AM,15.760,0.0,,,,
24,04/25/15 03:11:30 AM,15.760,0.0,,,,
25,04/25/15 03:12:00 AM,15.760,0.0,,,,
26,04/25/15 03:12:30 AM,15.760,0.0,,,,
27,04/25/15 03:13:00 AM,15.760,0.0,,,,
28,04/25/15 03:13:30 AM,15.760,0.0,,,,
29,04/25/15 03:14:00 AM,15.760,0.0,,,,
30,04/25/15 03:14:30 AM,15.760,0.0,,,,
31,04/25/15 03:15:00 AM,15.760,0.0,,,,
32,04/25/15 03:15:30 AM,15.760,0.0,,,,
33,04/25/15 03:16:00 AM,15.760,0.0,,,,
34,04/25/15 03:16:30 AM,15.760,0.0,,,,
35,04/25/15 03:17:00 AM,15.760,0.0,,,,
36,04/25/15 03:17:30 AM,15.760,0.0,,,,
37,04/25/15 03:18:00 AM,15.760,0.0,,,,
38,04/25/15 03:18:30 AM,15.760,0.0,,,,
39,04/25/15 03:19:00 AM,15.760,0.0,,,,
40,04/25/15 03:19:30 AM,15.760,0.0,,,,
41,04/25/15 03:20:00 AM,15.760,0.0,,,,
42,04/25/15 03:20:30 AM,15.760,0.0,,,,
43,04/25/15 03:21:00 AM,15.760,0.0,,,,
44,04/25/15 03:21:30 AM,15.760,0.0,,,,
45,04/25/15 03:22:00 AM,15.760,0.0,,,,
46,04/25/15 03:22:30 AM,15.760,0.0,,,,
47,04/25/15 03:23:00 AM,15.760,0.0,,,,
48,04/25/15 03:23:30 AM,15.760,0.0,,,,
49,04/25/15 03:24:00 AM,15.760,0.0,,,,
50,04/25/15 03:24:30 AM,15.760,0.0,,,,
51,04/25/15 03:25:00 AM,15.760,0.0,,,,
52,04/25/15 03:25:30 AM,15.760,0.0,,,,
53,04/25/15 03:26:00 AM,15.760,0.0,,,,
54,04/25/15 03:26:30 AM,15.760,0.0,,,,
55,04/25/15 03:27:00 AM,15.760,0.0,,,,
56,04/25/15 03:27:30 AM,15.760,0.0,,,,
57,04/25/15 03:28:00 AM,15.760,0.0,,,,
58,04/25/15 03:28:30 AM,15.760,0.0,,,,
59,04/25/15 03:29:00 AM,15.760,0.0,,,,
60,04/25/15 03:29:30 AM,15.760,0.0,,,,
61,04/25/15 03:30:00 AM,15.760,0.0,,,,
62,04/25/15 03:30:30 AM,15.760,0.0,,,,
63,04/25/15 03:31:00 AM,15.760,0.0,,,,
64,04/25/15 03:31:30 AM,15.760,0.0,,,,
65,04/25/15 03:32:00 AM,15.760,0.0,,,,
66,04/25/15 03:32:30 AM,15.760,0.0,,,,
67,04/25/15 03:33:00 AM,15.760,0.0,,,,
68,04/25/15 03:33:30 AM,15.760,0.0,,,,
69,04/25/15 03:34:00 AM,15.760,0.0,,,,
70,04/25/15 03:34:30 AM,15.760,0.0,,,,
71,04/25/15 03:35:00 AM,15.760,0.0,,,,
72,04/25/15 03:35:30 AM,15.760,0.0,,,,
73,04/25/15 03:36:00 AM,15.760,0.0,,,,
74,04/25/15 03:36:30 AM,15.760,0.0,,,,
75,04/25/15 03:37:00 AM,15.760,0.0,,,,
76,04/25/15 03:37:30 AM,15.760,0.0,,,,
77,04/25/15 03:38:00 AM,15.760,0.0,,,,
78,04/25/15 03:38:30 AM,15.760,0.0,,,,
79,04/25/15 03:39:00 AM,15.760,0.0,,,,
80,04/25/15 03:39:30 AM,15.760,0.0,,,,
81,04/25/15 03:40:00 AM,15.760,0.0,,,,
82,04/25/15 03:40:30 AM,15.760,0.0,,,,
83,04/25/15 03:41:00 AM,15.760,0.0,,,,
84,04/25/15 03:41:30 AM,15.760,0.0,,,,
85,04/25/15 03:42:00 AM,15.760,0.0,,,,
86,04/25/15 03:42:30 AM,15.760,0.0,,,,
87,04/25/15 03:43:00 AM,15.760,0.0,,,,
88,04/25/15 03:43:30 AM,15.760,0.0,,,,
89,04/25/15 03:44:00 AM,15.760,0.0,,,,
90,04/25/15 03:44:30 AM,15.760,0.0,,,,
91,04/25/15 03:45:00 AM,15.760,0.0,,,,
92,04/25/15 03:45:30 AM,15.760,0.0,,,,
93,04/25/15 03:46:00 AM,15.760,0.0,,,,
94,04/25/15 03:46:30 AM,15.760,0.0,,,,
95,04/25/15 03:47:00 AM,15.760,0.0,,,,
96,04/25/15 03:47:30 AM,15.760,0.0,,,,
97,04/25/15 03:48:00 AM,15.760,0.0,,,,
98,04/25/15 03:48:30 AM,15.760,0.0,,,,
99,04/25/15 03:49:00 AM,15.760,0.0,,,,
100,04/25/15 03:49:30 AM,15.760,0.0,,,,
101,04/25/15 03:50:00 AM,15.760,0.0,,,,
102,04/25/15 03:50:30 AM,15.760,0.0,,,,
103,04/25/15 03:51:00 AM,15.760,0.0,,,,
104,04/25/15 03:51:30 AM,15.760,0.0,,,,
105,04/25/15 03:52:00 AM,15.760,0.0,,,,
106,04/25/15 03:52:30 AM,15.760,0.0,,,,
107,04/25/15 03:53:00 AM,15.760,0.0,,,,
108,04/25/15 03:53:30 AM,15.760,0.0,,,,
109,04/25/15 03:54:00 AM,15.760,0.0,,,,
110,04/25/15 03:54:30 AM,15.760,0.0,,,,
111,04/25/15 03:55:00 AM,15.760,0.0,,,,
112,04/25/15 03:55:30 AM,15.760,0.0,,,,
113,04/25/15 03:56:00 AM,15.760,0.0,,,,
114,04/25/15 03:56:30 AM,15.760,0.0,,,,
115,04/25/15 03:57:00 AM,15.760,0.0,,,,
116,04/25/15 03:57:30 AM,15.760,0.0,,,,
117,04/25/15 03:58:00 AM,15.760,0.0,,,,
118,04/25/15 03:58:30 AM,15.760,0.0,,,,
119,04/25/15 03:59:00 AM,15.760,0.0,,,,
120,04/25/15 03:59:30 AM,15.760,0.0,,,,
121,04/25/15 04:00:00 AM,15.760,0.0,,,,
122,04/25/15 04:00:30 AM,15.760,0.0,,,,
123,04/25/15 04:01:00 AM,15.760,0.0,,,,
124,04/25/15 04:01:30 AM,15.760,0.0,,,,
125,04/25/15 04:02:00 AM,15.760,0.0,,,,
126,04/25/15 04:02:30 AM,15.760,0.0,,,,
127,04/25/15 04:03:00 AM,15.760,0.0,,,,
128,04/25/15 04:03:30 AM,15.760,0.0,,,,
129,04/25/15 04:04:00 AM,15.760,0.0,,,,
130,04/25/15 04:04:30 AM,15.760,0.0,,,,
131,04/25/15 04:05:00 AM,15.760,0.0,,,,
132,04/25/15 04:05:30 AM,15.760,0.0,,,,
133,04/25/15 04:06:00 AM,15.760,0.0,,,,
134,04/25/15 04:06:30 AM,15.760,0.0,,,,
135,04/25/15 04:07:00 AM,15.760,0.0,,,,
136,04/25/15 04:07:30 AM,15.760,0.0,,,,
137,04/25/15 04:08:00 AM,15.760,0.0,,,,
138,04/25/15 04:08:30 AM,15.760,0.0,,,,
139,04/25/15 04:09:00 AM,15.760,0.0,,,,
140,04/25/15 04:09:30 AM,15.760,0.0,,,,
141,04/25/15 04:10:00 AM,15.664,0.0,,,,
142,04/25/15 04:10:30 AM,15.760,0.0,,,,
143,04/25/15 04:11:00 AM,15.760,0.0,,,,
144,04/25/15 04:11:30 AM,15.760,0.0,,,,
145,04/25/15 04:12:00 AM,15.760,0.0,,,,
146,04/25/15 04:12:30 AM,15.760,0.0,,,,
147,04/25/15 04:13:00 AM,15.760,0.0,,,,
148,04/25/15 04:13:30 AM,15.760,0.0,,,,
149,04/25/15 04:14:00 AM,15.760,0.0,,,,
150,04/25/15 04:14:30 AM,15.760,0.0,,,,
151,04/25/15 04:15:00 AM,15.760,0.0,,,,
152,04/25/15 04:15:30 AM,15.760,0.0,,,,
153,04/25/15 04:16:00 AM,15.760,0.0,,,,
154,04/25/15 04:16:30 AM,15.760,0.0,,,,
155,04/25/15 04:17:00 AM,15.760,0.0,,,,
156,04/25/15 04:17:30 AM,15.760,0.0,,,,
157,04/25/15 04:18:00 AM,15.760,0.0,,,,
158,04/25/15 04:18:30 AM,15.760,0.0,,,,
159,04/25/15 04:19:00 AM,15.760,0.0,,,,
160,04/25/15 04:19:30 AM,15.760,0.0,,,,
161,04/25/15 04:20:00 AM,15.760,0.0,,,,
162,04/25/15 04:20:30 AM,15.760,0.0,,,,
163,04/25/15 04:21:00 AM,15.760,0.0,,,,
164,04/25/15 04:21:30 AM,15.760,0.0,,,,
165,04/25/15 04:22:00 AM,15.760,0.0,,,,
166,04/25/15 04:22:30 AM,15.760,0.0,,,,
167,04/25/15 04:23:00 AM,15.760,0.0,,,,
168,04/25/15 04:23:30 AM,15.760,0.0,,,,
169,04/25/15 04:24:00 AM,15.760,0.0,,,,
170,04/25/15 04:24:30 AM,15.760,0.0,,,,
171,04/25/15 04:25:00 AM,15.664,0.0,,,,
172,04/25/15 04:25:30 AM,15.760,0.0,,,,
173,04/25/15 04:26:00 AM,15.760,0.0,,,,
174,04/25/15 04:26:30 AM,15.760,0.0,,,,
175,04/25/15 04:27:00 AM,15.760,0.0,,,,
176,04/25/15 04:27:30 AM,15.760,0.0,,,,
177,04/25/15 04:28:00 AM,15.760,0.0,,,,
178,04/25/15 04:28:30 AM,15.760,0.0,,,,
179,04/25/15 04:29:00 AM,15.760,0.0,,,,
180,04/25/15 04:29:30 AM,15.760,0.0,,,,
181,04/25/15 04:30:00 AM,15.760,0.0,,,,
182,04/25/15 04:30:30 AM,15.760,0.0,,,,
183,04/25/15 04:31:00 AM,15.760,0.0,,,,
184,04/25/15 04:31:30 AM,15.760,0.0,,,,
185,04/25/15 04:32:00 AM,15.760,0.0,,,,
186,04/25/15 04:32:30 AM,15.760,0.0,,,,
187,04/25/15 04:33:00 AM,15.760,0.0,,,,
188,04/25/15 04:33:30 AM,15.760,0.0,,,,
189,04/25/15 04:34:00 AM,15.760,0.0,,,,
190,04/25/15 04:34:30 AM,15.760,0.0,,,,
191,04/25/15 04:35:00 AM,15.760,0.0,,,,
192,04/25/15 04:35:30 AM,15.760,0.0,,,,
193,04/25/15 04:36:00 AM,15.760,0.0,,,,
194,04/25/15 04:36:30 AM,15.664,0.0,,,,
195,04/25/15 04:37:00 AM,15.760,0.0,,,,
196,04/25/15 04:37:30 AM,15.760,0.0,,,,
197,04/25/15 04:38:00 AM,15.760,0.0,,,,
198,04/25/15 04:38:30 AM,15.760,0.0,,,,
199,04/25/15 04:39:00 AM,15.760,0.0,,,,
200,04/25/15 04:39:30 AM,15.760,0.0,,,,
201,04/25/15 04:40:00 AM,15.664,0.0,,,,
202,04/25/15 04:40:30 AM,15.760,0.0,,,,
203,04/25/15 04:41:00 AM,15.760,0.0,,,,
204,04/25/15 04:41:30 AM,15.760,0.0,,,,
205,04/25/15 04:42:00 AM,15.760,0.0,,,,
206,04/25/15 04:42:30 AM,15.760,0.0,,,,
207,04/25/15 04:43:00 AM,15.664,0.0,,,,
208,04/25/15 04:43:30 AM,15.760,0.0,,,,
209,04/25/15 04:44:00 AM,15.760,0.0,,,,
210,04/25/15 04:44:30 AM,15.760,0.0,,,,
211,04/25/15 04:45:00 AM,15.664,0.0,,,,
212,04/25/15 04:45:30 AM,15.760,0.0,,,,
213,04/25/15 04:46:00 AM,15.760,0.0,,,,
214,04/25/15 04:46:30 AM,15.664,0.0,,,,
215,04/25/15 04:47:00 AM,15.664,0.0,,,,
216,04/25/15 04:47:30 AM,15.760,0.0,,,,
217,04/25/15 04:48:00 AM,15.760,0.0,,,,
218,04/25/15 04:48:30 AM,15.760,0.0,,,,
219,04/25/15 04:49:00 AM,15.664,0.0,,,,
220,04/25/15 04:49:30 AM,15.760,0.0,,,,
221,04/25/15 04:50:00 AM,15.760,0.0,,,,
222,04/25/15 04:50:30 AM,15.760,0.0,,,,
223,04/25/15 04:51:00 AM,15.760,0.0,,,,
224,04/25/15 04:51:30 AM,15.664,0.0,,,,
225,04/25/15 04:52:00 AM,15.760,0.0,,,,
226,04/25/15 04:52:30 AM,15.664,0.0,,,,
227,04/25/15 04:53:00 AM,15.664,0.0,,,,
228,04/25/15 04:53:30 AM,15.664,0.0,,,,
229,04/25/15 04:54:00 AM,15.664,0.0,,,,
230,04/25/15 04:54:30 AM,15.760,0.0,,,,
231,04/25/15 04:55:00 AM,15.664,0.0,,,,
232,04/25/15 04:55:30 AM,15.664,0.0,,,,
233,04/25/15 04:56:00 AM,15.664,0.0,,,,
234,04/25/15 04:56:30 AM,15.664,0.0,,,,
235,04/25/15 04:57:00 AM,15.664,0.0,,,,
236,04/25/15 04:57:30 AM,15.664,0.0,,,,
237,04/25/15 04:58:00 AM,15.664,0.0,,,,
238,04/25/15 04:58:30 AM,15.664,0.0,,,,
239,04/25/15 04:59:00 AM,15.664,0.0,,,,
240,04/25/15 04:59:30 AM,15.760,0.0,,,,
241,04/25/15 05:00:00 AM,15.760,0.0,,,,
242,04/25/15 05:00:30 AM,15.664,0.0,,,,
243,04/25/15 05:01:00 AM,15.664,0.0,,,,
244,04/25/15 05:01:30 AM,15.664,0.0,,,,
245,04/25/15 05:02:00 AM,15.664,0.0,,,,
246,04/25/15 05:02:30 AM,15.664,0.0,,,,
247,04/25/15 05:03:00 AM,15.664,0.0,,,,
248,04/25/15 05:03:30 AM,15.664,0.0,,,,
249,04/25/15 05:04:00 AM,15.664,0.0,,,,
250,04/25/15 05:04:30 AM,15.664,0.0,,,,
251,04/25/15 05:05:00 AM,15.664,0.0,,,,
252,04/25/15 05:05:30 AM,15.664,0.0,,,,
253,04/25/15 05:06:00 AM,15.664,0.0,,,,
254,04/25/15 05:06:30 AM,15.664,0.0,,,,
255,04/25/15 05:07:00 AM,15.664,0.0,,,,
256,04/25/15 05:07:30 AM,15.664,0.0,,,,
257,04/25/15 05:08:00 AM,15.664,0.0,,,,
258,04/25/15 05:08:30 AM,15.664,0.0,,,,
259,04/25/15 05:09:00 AM,15.760,0.0,,,,
260,04/25/15 05:09:30 AM,15.664,0.0,,,,
261,04/25/15 05:10:00 AM,15.664,0.0,,,,
262,04/25/15 05:10:30 AM,15.664,0.0,,,,
263,04/25/15 05:11:00 AM,15.664,0.0,,,,
264,04/25/15 05:11:30 AM,15.664,0.0,,,,
265,04/25/15 05:12:00 AM,15.664,0.0,,,,
266,04/25/15 05:12:30 AM,15.664,0.0,,,,
267,04/25/15 05:13:00 AM,15.664,0.0,,,,
268,04/25/15 05:13:30 AM,15.664,0.0,,,,
269,04/25/15 05:14:00 AM,15.664,0.0,,,,
270,04/25/15 05:14:30 AM,15.664,0.0,,,,
271,04/25/15 05:15:00 AM,15.664,0.0,,,,
272,04/25/15 05:15:30 AM,15.664,0.0,,,,
273,04/25/15 05:16:00 AM,15.664,0.0,,,,
274,04/25/15 05:16:30 AM,15.664,0.0,,,,
275,04/25/15 05:17:00 AM,15.664,0.0,,,,
276,04/25/15 05:17:30 AM,15.664,0.0,,,,
277,04/25/15 05:18:00 AM,15.664,0.0,,,,
278,04/25/15 05:18:30 AM,15.664,0.0,,,,
279,04/25/15 05:19:00 AM,15.664,0.0,,,,
280,04/25/15 05:19:30 AM,15.664,0.0,,,,
281,04/25/15 05:20:00 AM,15.664,0.0,,,,
282,04/25/15 05:20:30 AM,15.664,0.0,,,,
283,04/25/15 05:21:00 AM,15.664,0.0,,,,
284,04/25/15 05:21:30 AM,15.664,0.0,,,,
285,04/25/15 05:22:00 AM,15.664,0.0,,,,
286,04/25/15 05:22:30 AM,15.664,0.0,,,,
287,04/25/15 05:23:00 AM,15.664,0.0,,,,
288,04/25/15 05:23:30 AM,15.664,0.0,,,,
289,04/25/15 05:24:00 AM,15.664,0.0,,,,
290,04/25/15 05:24:30 AM,15.664,0.0,,,,
291,04/25/15 05:25:00 AM,15.664,0.0,,,,
292,04/25/15 05:25:30 AM,15.664,0.0,,,,
293,04/25/15 05:26:00 AM,15.664,0.0,,,,
294,04/25/15 05:26:30 AM,15.664,0.0,,,,
295,04/25/15 05:27:00 AM,15.664,0.0,,,,
296,04/25/15 05:27:30 AM,15.664,0.0,,,,
297,04/25/15 05:28:00 AM,15.664,0.0,,,,
298,04/25/15 05:28:30 AM,15.664,0.0,,,,
299,04/25/15 05:29:00 AM,15.664,0.0,,,,
300,04/25/15 05:29:30 AM,15.664,0.0,,,,
301,04/25/15 05:30:00 AM,15.664,0.0,,,,
302,04/25/15 05:30:30 AM,15.664,0.0,,,,
303,04/25/15 05:31:00 AM,15.664,0.0,,,,
304,04/25/15 05:31:30 AM,15.664,0.0,,,,
305,04/25/15 05:32:00 AM,15.664,0.0,,,,
306,04/25/15 05:32:30 AM,15.664,0.0,,,,
307,04/25/15 05:33:00 AM,15.664,0.0,,,,
308,04/25/15 05:33:30 AM,15.664,0.0,,,,
309,04/25/15 05:34:00 AM,15.664,0.0,,,,
310,04/25/15 05:34:30 AM,15.664,0.0,,,,
311,04/25/15 05:35:00 AM,15.664,0.0,,,,
312,04/25/15 05:35:30 AM,15.664,0.0,,,,
313,04/25/15 05:36:00 AM,15.664,0.0,,,,
314,04/25/15 05:36:30 AM,15.664,0.0,,,,
315,04/25/15 05:37:00 AM,15.664,0.0,,,,
316,04/25/15 05:37:30 AM,15.664,0.0,,,,
317,04/25/15 05:38:00 AM,15.664,0.0,,,,
318,04/25/15 05:38:30 AM,15.664,0.0,,,,
319,04/25/15 05:39:00 AM,15.664,0.0,,,,
320,04/25/15 05:39:30 AM,15.664,0.0,,,,
321,04/25/15 05:40:00 AM,15.664,0.0,,,,
322,04/25/15 05:40:30 AM,15.664,0.0,,,,
323,04/25/15 05:41:00 AM,15.664,0.0,,,,
324,04/25/15 05:41:30 AM,15.664,0.0,,,,
325,04/25/15 05:42:00 AM,15.664,0.0,,,,
326,04/25/15 05:42:30 AM,15.664,0.0,,,,
327,04/25/15 05:43:00 AM,15.664,0.0,,,,
328,04/25/15 05:43:30 AM,15.664,0.0,,,,
329,04/25/15 05:44:00 AM,15.664,0.0,,,,
330,04/25/15 05:44:30 AM,15.664,0.0,,,,
331,04/25/15 05:45:00 AM,15.664,0.0,,,,
332,04/25/15 05:45:30 AM,15.664,0.0,,,,
333,04/25/15 05:46:00 AM,15.664,0.0,,,,
334,04/25/15 05:46:30 AM,15.664,0.0,,,,
335,04/25/15 05:47:00 AM,15.664,0.0,,,,
336,04/25/15 05:47:30 AM,15.664,0.0,,,,
337,04/25/15 05:48:00 AM,15.664,0.0,,,,
338,04/25/15 05:48:30 AM,15.664,0.0,,,,
339,04/25/15 05:49:00 AM,15.664,0.0,,,,
340,04/25/15 05:49:30 AM,15.664,0.0,,,,
341,04/25/15 05:50:00 AM,15.664,0.0,,,,
342,04/25/15 05:50:30 AM,15.664,0.0,,,,
343,04/25/15 05:51:00 AM,15.664,0.0,,,,
344,04/25/15 05:51:30 AM,15.664,0.0,,,,
345,04/25/15 05:52:00 AM,15.664,0.0,,,,
346,04/25/15 05:52:30 AM,15.664,0.0,,,,
347,04/25/15 05:53:00 AM,15.664,0.0,,,,
348,04/25/15 05:53:30 AM,15.664,0.0,,,,
349,04/25/15 05:54:00 AM,15.664,0.0,,,,
350,04/25/15 05:54:30 AM,15.664,0.0,,,,
351,04/25/15 05:55:00 AM,15.664,0.0,,,,
352,04/25/15 05:55:30 AM,15.664,0.0,,,,
353,04/25/15 05:56:00 AM,15.664,0.0,,,,
354,04/25/15 05:56:30 AM,15.664,0.0,,,,
355,04/25/15 05:57:00 AM,15.664,0.0,,,,
356,04/25/15 05:57:30 AM,15.664,0.0,,,,
357,04/25/15 05:58:00 AM,15.664,0.0,,,,
358,04/25/15 05:58:30 AM,15.664,0.0,,,,
359,04/25/15 05:59:00 AM,15.664,0.0,,,,
360,04/25/15 05:59:30 AM,15.664,0.0,,,,
361,04/25/15 06:00:00 AM,15.664,0.0,,,,
362,04/25/15 06:00:30 AM,15.664,0.0,,,,
363,04/25/15 06:01:00 AM,15.664,0.0,,,,
364,04/25/15 06:01:30 AM,15.664,0.0,,,,
365,04/25/15 06:02:00 AM,15.664,0.0,,,,
366,04/25/15 06:02:30 AM,15.664,0.0,,,,
367,04/25/15 06:03:00 AM,15.664,0.0,,,,
368,04/25/15 06:03:30 AM,15.664,0.0,,,,
369,04/25/15 06:04:00 AM,15.664,0.0,,,,
370,04/25/15 06:04:30 AM,15.664,0.0,,,,
371,04/25/15 06:05:00 AM,15.664,0.0,,,,
372,04/25/15 06:05:30 AM,15.664,0.0,,,,
373,04/25/15 06:06:00 AM,15.664,0.0,,,,
374,04/25/15 06:06:30 AM,15.664,0.0,,,,
375,04/25/15 06:07:00 AM,15.664,0.0,,,,
376,04/25/15 06:07:30 AM,15.664,0.0,,,,
377,04/25/15 06:08:00 AM,15.664,0.0,,,,
378,04/25/15 06:08:30 AM,15.664,0.0,,,,
379,04/25/15 06:09:00 AM,15.664,0.0,,,,
380,04/25/15 06:09:30 AM,15.664,0.0,,,,
381,04/25/15 06:10:00 AM,15.664,0.0,,,,
382,04/25/15 06:10:30 AM,15.664,0.0,,,,
383,04/25/15 06:11:00 AM,15.664,0.0,,,,
384,04/25/15 06:11:30 AM,15.664,0.0,,,,
385,04/25/15 06:12:00 AM,15.664,0.0,,,,
386,04/25/15 06:12:30 AM,15.664,0.0,,,,
387,04/25/15 06:13:00 AM,15.664,0.0,,,,
388,04/25/15 06:13:30 AM,15.664,0.0,,,,
389,04/25/15 06:14:00 AM,15.664,0.0,,,,
390,04/25/15 06:14:30 AM,15.664,0.0,,,,
391,04/25/15 06:15:00 AM,15.664,0.0,,,,
392,04/25/15 06:15:30 AM,15.664,0.0,,,,
393,04/25/15 06:16:00 AM,15.664,0.0,,,,
394,04/25/15 06:16:30 AM,15.664,0.0,,,,
395,04/25/15 06:17:00 AM,15.664,0.0,,,,
396,04/25/15 06:17:30 AM,15.664,0.0,,,,
397,04/25/15 06:18:00 AM,15.664,0.0,,,,
398,04/25/15 06:18:30 AM,15.664,0.0,,,,
399,04/25/15 06:19:00 AM,15.664,0.0,,,,
400,04/25/15 06:19:30 AM,15.664,0.0,,,,
401,04/25/15 06:20:00 AM,15.664,0.0,,,,
402,04/25/15 06:20:30 AM,15.664,0.0,,,,
403,04/25/15 06:21:00 AM,15.664,0.0,,,,
404,04/25/15 06:21:30 AM,15.664,0.0,,,,
405,04/25/15 06:22:00 AM,15.664,0.0,,,,
406,04/25/15 06:22:30 AM,15.664,0.0,,,,
407,04/25/15 06:23:00 AM,15.664,0.0,,,,
408,04/25/15 06:23:30 AM,15.664,0.0,,,,
409,04/25/15 06:24:00 AM,15.664,0.0,,,,
410,04/25/15 06:24:30 AM,15.664,0.0,,,,
411,04/25/15 06:25:00 AM,15.664,0.0,,,,
412,04/25/15 06:25:30 AM,15.664,0.0,,,,
413,04/25/15 06:26:00 AM,15.664,0.0,,,,
414,04/25/15 06:26:30 AM,15.664,0.0,,,,
415,04/25/15 06:27:00 AM,15.664,0.0,,,,
416,04/25/15 06:27:30 AM,15.664,0.0,,,,
417,04/25/15 06:28:00 AM,15.664,0.0,,,,
418,04/25/15 06:28:30 AM,15.664,0.0,,,,
419,04/25/15 06:29:00 AM,15.664,0.0,,,,
420,04/25/15 06:29:30 AM,15.664,0.0,,,,
421,04/25/15 06:30:00 AM,15.664,0.0,,,,
422,04/25/15 06:30:30 AM,15.664,0.0,,,,
423,04/25/15 06:31:00 AM,15.664,0.0,,,,
424,04/25/15 06:31:30 AM,15.664,0.0,,,,
425,04/25/15 06:32:00 AM,15.664,0.0,,,,
426,04/25/15 06:32:30 AM,15.664,0.0,,,,
427,04/25/15 06:33:00 AM,15.664,0.0,,,,
428,04/25/15 06:33:30 AM,15.664,0.0,,,,
429,04/25/15 06:34:00 AM,15.664,0.0,,,,
430,04/25/15 06:34:30 AM,15.664,0.0,,,,
431,04/25/15 06:35:00 AM,15.664,0.0,,,,
432,04/25/15 06:35:30 AM,15.664,0.0,,,,
433,04/25/15 06:36:00 AM,15.664,0.0,,,,
434,04/25/15 06:36:30 AM,15.664,0.0,,,,
435,04/25/15 06:37:00 AM,15.664,0.0,,,,
436,04/25/15 06:37:30 AM,15.664,0.0,,,,
437,04/25/15 06:38:00 AM,15.664,0.0,,,,
438,04/25/15 06:38:30 AM,15.664,0.0,,,,
439,04/25/15 06:39:00 AM,15.664,0.0,,,,
440,04/25/15 06:39:30 AM,15.664,0.0,,,,
441,04/25/15 06:40:00 AM,15.664,0.0,,,,
442,04/25/15 06:40:30 AM,15.664,0.0,,,,
443,04/25/15 06:41:00 AM,15.664,0.0,,,,
444,04/25/15 06:41:30 AM,15.664,0.0,,,,
445,04/25/15 06:42:00 AM,15.664,0.0,,,,
446,04/25/15 06:42:30 AM,15.664,0.0,,,,
447,04/25/15 06:43:00 AM,15.664,0.0,,,,
448,04/25/15 06:43:30 AM,15.664,0.0,,,,
449,04/25/15 06:44:00 AM,15.664,0.0,,,,
450,04/25/15 06:44:30 AM,15.664,0.0,,,,
451,04/25/15 06:45:00 AM,15.664,0.0,,,,
452,04/25/15 06:45:30 AM,15.664,0.0,,,,
453,04/25/15 06:46:00 AM,15.664,0.0,,,,
454,04/25/15 06:46:30 AM,15.664,0.0,,,,
455,04/25/15 06:47:00 AM,15.664,0.0,,,,
456,04/25/15 06:47:30 AM,15.664,0.0,,,,
457,04/25/15 06:48:00 AM,15.664,0.0,,,,
458,04/25/15 06:48:30 AM,15.664,0.0,,,,
459,04/25/15 06:49:00 AM,15.664,0.0,,,,
460,04/25/15 06:49:30 AM,15.664,0.0,,,,
461,04/25/15 06:50:00 AM,15.664,0.0,,,,
462,04/25/15 06:50:30 AM,15.664,0.0,,,,
463,04/25/15 06:51:00 AM,15.664,0.0,,,,
464,04/25/15 06:51:30 AM,15.664,0.0,,,,
465,04/25/15 06:52:00 AM,15.664,0.0,,,,
466,04/25/15 06:52:30 AM,15.664,0.0,,,,
467,04/25/15 06:53:00 AM,15.664,0.0,,,,
468,04/25/15 06:53:30 AM,15.664,0.0,,,,
469,04/25/15 06:54:00 AM,15.664,0.0,,,,
470,04/25/15 06:54:30 AM,15.664,0.0,,,,
471,04/25/15 06:55:00 AM,15.664,0.0,,,,
472,04/25/15 06:55:30 AM,15.664,0.0,,,,
473,04/25/15 06:56:00 AM,15.664,0.0,,,,
474,04/25/15 06:56:30 AM,15.664,0.0,,,,
475,04/25/15 06:57:00 AM,15.664,0.0,,,,
476,04/25/15 06:57:30 AM,15.664,0.0,,,,
