"Plot Title: 1079716_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 1079716, SEN S/N: 1079716)","Intensity, Lux (LGR S/N: 1079716, SEN S/N: 1079716)"
122,04/24/15 12:00:30 AM,22.621,570.5
123,04/24/15 12:01:00 AM,22.621,570.5
124,04/24/15 12:01:30 AM,22.621,559.7
125,04/24/15 12:02:00 AM,22.621,549.0
126,04/24/15 12:02:30 AM,22.621,549.0
127,04/24/15 12:03:00 AM,22.621,538.2
128,04/24/15 12:03:30 AM,22.621,527.4
129,04/24/15 12:04:00 AM,22.525,516.7
130,04/24/15 12:04:30 AM,22.525,516.7
131,04/24/15 12:05:00 AM,22.525,505.9
132,04/24/15 12:05:30 AM,22.525,495.1
133,04/24/15 12:06:00 AM,22.525,484.4
134,04/24/15 12:06:30 AM,22.429,484.4
135,04/24/15 12:07:00 AM,22.429,473.6
136,04/24/15 12:07:30 AM,22.429,462.9
137,04/24/15 12:08:00 AM,22.429,452.1
138,04/24/15 12:08:30 AM,22.429,441.3
139,04/24/15 12:09:00 AM,22.429,430.6
140,04/24/15 12:09:30 AM,22.333,430.6
141,04/24/15 12:10:00 AM,22.333,419.8
142,04/24/15 12:10:30 AM,22.333,409.0
143,04/24/15 12:11:00 AM,22.333,398.3
144,04/24/15 12:11:30 AM,22.333,387.5
145,04/24/15 12:12:00 AM,22.333,376.7
146,04/24/15 12:12:30 AM,22.238,366.0
147,04/24/15 12:13:00 AM,22.238,355.2
148,04/24/15 12:13:30 AM,22.238,344.4
149,04/24/15 12:14:00 AM,22.238,333.7
150,04/24/15 12:14:30 AM,22.238,322.9
151,04/24/15 12:15:00 AM,22.238,312.2
152,04/24/15 12:15:30 AM,22.238,312.2
153,04/24/15 12:16:00 AM,22.238,301.4
154,04/24/15 12:16:30 AM,22.142,290.6
155,04/24/15 12:17:00 AM,22.142,279.9
156,04/24/15 12:17:30 AM,22.142,279.9
157,04/24/15 12:18:00 AM,22.142,258.3
158,04/24/15 12:18:30 AM,22.142,258.3
159,04/24/15 12:19:00 AM,22.142,247.6
160,04/24/15 12:19:30 AM,22.046,236.8
161,04/24/15 12:20:00 AM,22.046,226.0
162,04/24/15 12:20:30 AM,22.046,215.3
163,04/24/15 12:21:00 AM,22.046,204.5
164,04/24/15 12:21:30 AM,22.046,193.8
165,04/24/15 12:22:00 AM,22.046,193.8
166,04/24/15 12:22:30 AM,22.046,183.0
167,04/24/15 12:23:00 AM,22.046,172.2
168,04/24/15 12:23:30 AM,21.951,161.5
169,04/24/15 12:24:00 AM,21.951,161.5
170,04/24/15 12:24:30 AM,21.951,150.7
171,04/24/15 12:25:00 AM,21.951,139.9
172,04/24/15 12:25:30 AM,21.951,129.2
173,04/24/15 12:26:00 AM,21.951,129.2
174,04/24/15 12:26:30 AM,21.951,118.4
175,04/24/15 12:27:00 AM,21.855,107.6
176,04/24/15 12:27:30 AM,21.855,107.6
177,04/24/15 12:28:00 AM,21.855,96.9
178,04/24/15 12:28:30 AM,21.855,96.9
179,04/24/15 12:29:00 AM,21.855,86.1
180,04/24/15 12:29:30 AM,21.855,75.3
181,04/24/15 12:30:00 AM,21.855,75.3
182,04/24/15 12:30:30 AM,21.855,75.3
183,04/24/15 12:31:00 AM,21.855,64.6
184,04/24/15 12:31:30 AM,21.855,53.8
185,04/24/15 12:32:00 AM,21.760,53.8
186,04/24/15 12:32:30 AM,21.760,53.8
187,04/24/15 12:33:00 AM,21.760,53.8
188,04/24/15 12:33:30 AM,21.760,43.1
189,04/24/15 12:34:00 AM,21.760,43.1
190,04/24/15 12:34:30 AM,21.760,43.1
191,04/24/15 12:35:00 AM,21.760,43.1
192,04/24/15 12:35:30 AM,21.760,32.3
193,04/24/15 12:36:00 AM,21.664,32.3
194,04/24/15 12:36:30 AM,21.664,21.5
195,04/24/15 12:37:00 AM,21.664,10.8
196,04/24/15 12:37:30 AM,21.664,10.8
