"Plot Title: 9846857_RSA_Robokelp_Apr15"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 9846857, SEN S/N: 9846857)","Intensity, Lux (LGR S/N: 9846857, SEN S/N: 9846857)"
1,04/23/15 11:00:00 PM,24.931,1980.6
2,04/23/15 11:00:30 PM,25.028,1894.5
3,04/23/15 11:01:00 PM,25.028,1894.5
4,04/23/15 11:01:30 PM,25.125,1894.5
5,04/23/15 11:02:00 PM,25.125,1894.5
6,04/23/15 11:02:30 PM,25.125,1808.3
7,04/23/15 11:03:00 PM,25.125,1808.3
8,04/23/15 11:03:30 PM,25.028,1808.3
9,04/23/15 11:04:00 PM,25.028,1808.3
10,04/23/15 11:04:30 PM,24.931,1722.2
11,04/23/15 11:05:00 PM,24.931,1722.2
12,04/23/15 11:05:30 PM,24.931,1722.2
13,04/23/15 11:06:00 PM,24.931,1722.2
14,04/23/15 11:06:30 PM,24.931,1722.2
15,04/23/15 11:07:00 PM,24.835,1722.2
16,04/23/15 11:07:30 PM,24.835,1636.1
17,04/23/15 11:08:00 PM,24.835,1636.1
18,04/23/15 11:08:30 PM,24.835,1636.1
19,04/23/15 11:09:00 PM,24.738,1636.1
20,04/23/15 11:09:30 PM,24.738,1636.1
21,04/23/15 11:10:00 PM,24.738,1636.1
22,04/23/15 11:10:30 PM,24.641,1636.1
23,04/23/15 11:11:00 PM,24.641,1550.0
24,04/23/15 11:11:30 PM,24.641,1550.0
25,04/23/15 11:12:00 PM,24.641,1550.0
26,04/23/15 11:12:30 PM,24.545,1550.0
27,04/23/15 11:13:00 PM,24.545,1550.0
28,04/23/15 11:13:30 PM,24.545,1550.0
29,04/23/15 11:14:00 PM,24.545,1550.0
30,04/23/15 11:14:30 PM,24.448,1550.0
31,04/23/15 11:15:00 PM,24.448,1463.9
32,04/23/15 11:15:30 PM,24.448,1463.9
33,04/23/15 11:16:00 PM,24.448,1463.9
34,04/23/15 11:16:30 PM,24.448,1463.9
35,04/23/15 11:17:00 PM,24.351,1463.9
36,04/23/15 11:17:30 PM,24.351,1463.9
37,04/23/15 11:18:00 PM,24.351,1463.9
38,04/23/15 11:18:30 PM,24.351,1377.8
39,04/23/15 11:19:00 PM,24.255,1377.8
40,04/23/15 11:19:30 PM,24.255,1377.8
41,04/23/15 11:20:00 PM,24.255,1377.8
42,04/23/15 11:20:30 PM,24.255,1377.8
43,04/23/15 11:21:00 PM,24.158,1356.3
44,04/23/15 11:21:30 PM,24.158,1345.5
45,04/23/15 11:22:00 PM,24.158,1291.7
46,04/23/15 11:22:30 PM,24.158,1270.1
47,04/23/15 11:23:00 PM,24.158,1259.4
48,04/23/15 11:23:30 PM,24.062,1237.9
49,04/23/15 11:24:00 PM,24.062,1216.3
50,04/23/15 11:24:30 PM,24.062,1194.8
51,04/23/15 11:25:00 PM,24.062,1162.5
52,04/23/15 11:25:30 PM,24.062,1141.0
53,04/23/15 11:26:00 PM,23.966,1119.5
54,04/23/15 11:26:30 PM,23.966,1108.7
55,04/23/15 11:27:00 PM,23.966,1087.2
56,04/23/15 11:27:30 PM,23.966,1076.4
57,04/23/15 11:28:00 PM,23.966,1065.6
58,04/23/15 11:28:30 PM,23.869,1044.1
59,04/23/15 11:29:00 PM,23.869,1033.3
60,04/23/15 11:29:30 PM,23.869,1011.8
61,04/23/15 11:30:00 PM,23.869,1001.0
62,04/23/15 11:30:30 PM,23.773,990.3
63,04/23/15 11:31:00 PM,23.773,968.8
64,04/23/15 11:31:30 PM,23.773,958.0
65,04/23/15 11:32:00 PM,23.773,947.2
66,04/23/15 11:32:30 PM,23.773,936.5
67,04/23/15 11:33:00 PM,23.677,925.7
68,04/23/15 11:33:30 PM,23.677,914.9
69,04/23/15 11:34:00 PM,23.677,904.2
70,04/23/15 11:34:30 PM,23.677,893.4
71,04/23/15 11:35:00 PM,23.677,882.6
72,04/23/15 11:35:30 PM,23.581,871.9
73,04/23/15 11:36:00 PM,23.581,861.1
74,04/23/15 11:36:30 PM,23.581,861.1
75,04/23/15 11:37:00 PM,23.581,850.4
76,04/23/15 11:37:30 PM,23.581,839.6
77,04/23/15 11:38:00 PM,23.581,839.6
78,04/23/15 11:38:30 PM,23.484,828.8
79,04/23/15 11:39:00 PM,23.484,828.8
80,04/23/15 11:39:30 PM,23.484,818.1
81,04/23/15 11:40:00 PM,23.484,818.1
82,04/23/15 11:40:30 PM,23.388,807.3
83,04/23/15 11:41:00 PM,23.388,807.3
84,04/23/15 11:41:30 PM,23.388,796.5
85,04/23/15 11:42:00 PM,23.388,796.5
86,04/23/15 11:42:30 PM,23.388,785.8
87,04/23/15 11:43:00 PM,23.388,785.8
88,04/23/15 11:43:30 PM,23.388,785.8
89,04/23/15 11:44:00 PM,23.292,775.0
90,04/23/15 11:44:30 PM,23.292,775.0
91,04/23/15 11:45:00 PM,23.292,764.2
92,04/23/15 11:45:30 PM,23.292,764.2
93,04/23/15 11:46:00 PM,23.292,753.5
94,04/23/15 11:46:30 PM,23.292,753.5
95,04/23/15 11:47:00 PM,23.196,742.7
96,04/23/15 11:47:30 PM,23.196,742.7
97,04/23/15 11:48:00 PM,23.196,731.9
98,04/23/15 11:48:30 PM,23.196,731.9
99,04/23/15 11:49:00 PM,23.196,721.2
100,04/23/15 11:49:30 PM,23.196,721.2
101,04/23/15 11:50:00 PM,23.196,710.4
102,04/23/15 11:50:30 PM,23.100,699.7
103,04/23/15 11:51:00 PM,23.100,688.9
104,04/23/15 11:51:30 PM,23.100,688.9
105,04/23/15 11:52:00 PM,23.100,678.1
106,04/23/15 11:52:30 PM,23.100,667.4
107,04/23/15 11:53:00 PM,23.100,656.6
108,04/23/15 11:53:30 PM,23.004,656.6
109,04/23/15 11:54:00 PM,23.004,645.8
110,04/23/15 11:54:30 PM,23.004,624.3
111,04/23/15 11:55:00 PM,23.004,624.3
112,04/23/15 11:55:30 PM,23.004,624.3
113,04/23/15 11:56:00 PM,23.004,602.8
114,04/23/15 11:56:30 PM,23.004,602.8
115,04/23/15 11:57:00 PM,22.908,592.0
116,04/23/15 11:57:30 PM,22.908,581.3
117,04/23/15 11:58:00 PM,22.908,581.3
118,04/23/15 11:58:30 PM,22.908,570.5
119,04/23/15 11:59:00 PM,22.908,570.5
120,04/23/15 11:59:30 PM,22.908,559.7
121,04/24/15 12:00:00 AM,22.812,559.7
122,04/24/15 12:00:30 AM,22.812,549.0
123,04/24/15 12:01:00 AM,22.812,538.2
124,04/24/15 12:01:30 AM,22.812,538.2
125,04/24/15 12:02:00 AM,22.812,527.4
126,04/24/15 12:02:30 AM,22.812,527.4
127,04/24/15 12:03:00 AM,22.717,516.7
128,04/24/15 12:03:30 AM,22.717,505.9
129,04/24/15 12:04:00 AM,22.717,495.1
130,04/24/15 12:04:30 AM,22.717,495.1
131,04/24/15 12:05:00 AM,22.717,484.4
132,04/24/15 12:05:30 AM,22.717,473.6
133,04/24/15 12:06:00 AM,22.621,462.9
134,04/24/15 12:06:30 AM,22.621,462.9
135,04/24/15 12:07:00 AM,22.621,452.1
136,04/24/15 12:07:30 AM,22.621,441.3
137,04/24/15 12:08:00 AM,22.621,430.6
138,04/24/15 12:08:30 AM,22.525,419.8
139,04/24/15 12:09:00 AM,22.525,419.8
140,04/24/15 12:09:30 AM,22.525,409.0
141,04/24/15 12:10:00 AM,22.525,398.3
142,04/24/15 12:10:30 AM,22.525,387.5
143,04/24/15 12:11:00 AM,22.429,376.7
144,04/24/15 12:11:30 AM,22.429,366.0
145,04/24/15 12:12:00 AM,22.429,355.2
146,04/24/15 12:12:30 AM,22.429,344.4
147,04/24/15 12:13:00 AM,22.429,333.7
148,04/24/15 12:13:30 AM,22.429,322.9
149,04/24/15 12:14:00 AM,22.429,312.2
150,04/24/15 12:14:30 AM,22.333,301.4
151,04/24/15 12:15:00 AM,22.333,301.4
152,04/24/15 12:15:30 AM,22.333,290.6
153,04/24/15 12:16:00 AM,22.333,279.9
154,04/24/15 12:16:30 AM,22.333,279.9
155,04/24/15 12:17:00 AM,22.333,269.1
156,04/24/15 12:17:30 AM,22.333,258.3
157,04/24/15 12:18:00 AM,22.238,247.6
158,04/24/15 12:18:30 AM,22.238,236.8
159,04/24/15 12:19:00 AM,22.238,236.8
160,04/24/15 12:19:30 AM,22.238,226.0
161,04/24/15 12:20:00 AM,22.238,215.3
162,04/24/15 12:20:30 AM,22.238,204.5
163,04/24/15 12:21:00 AM,22.238,193.8
164,04/24/15 12:21:30 AM,22.238,183.0
165,04/24/15 12:22:00 AM,22.142,172.2
166,04/24/15 12:22:30 AM,22.142,172.2
167,04/24/15 12:23:00 AM,22.142,161.5
168,04/24/15 12:23:30 AM,22.142,150.7
169,04/24/15 12:24:00 AM,22.142,139.9
170,04/24/15 12:24:30 AM,22.142,139.9
171,04/24/15 12:25:00 AM,22.046,129.2
172,04/24/15 12:25:30 AM,22.046,118.4
173,04/24/15 12:26:00 AM,22.046,107.6
174,04/24/15 12:26:30 AM,22.046,107.6
175,04/24/15 12:27:00 AM,22.046,107.6
176,04/24/15 12:27:30 AM,22.046,96.9
177,04/24/15 12:28:00 AM,22.046,86.1
178,04/24/15 12:28:30 AM,21.951,86.1
179,04/24/15 12:29:00 AM,21.951,75.3
180,04/24/15 12:29:30 AM,21.951,75.3
181,04/24/15 12:30:00 AM,21.951,64.6
182,04/24/15 12:30:30 AM,21.951,64.6
183,04/24/15 12:31:00 AM,21.951,53.8
184,04/24/15 12:31:30 AM,21.951,53.8
185,04/24/15 12:32:00 AM,21.951,43.1
186,04/24/15 12:32:30 AM,21.855,43.1
187,04/24/15 12:33:00 AM,21.855,43.1
188,04/24/15 12:33:30 AM,21.855,43.1
189,04/24/15 12:34:00 AM,21.855,32.3
190,04/24/15 12:34:30 AM,21.855,32.3
191,04/24/15 12:35:00 AM,21.855,32.3
192,04/24/15 12:35:30 AM,21.855,21.5
193,04/24/15 12:36:00 AM,21.855,21.5
194,04/24/15 12:36:30 AM,21.855,21.5
195,04/24/15 12:37:00 AM,21.855,10.8
196,04/24/15 12:37:30 AM,21.760,0.0
197,04/24/15 12:38:00 AM,21.855,0.0
198,04/24/15 12:38:30 AM,21.760,0.0
199,04/24/15 12:39:00 AM,21.760,0.0
200,04/24/15 12:39:30 AM,21.760,0.0
201,04/24/15 12:40:00 AM,21.760,0.0
202,04/24/15 12:40:30 AM,21.760,0.0
203,04/24/15 12:41:00 AM,21.760,0.0
204,04/24/15 12:41:30 AM,21.760,0.0
205,04/24/15 12:42:00 AM,21.760,0.0
206,04/24/15 12:42:30 AM,21.760,0.0
207,04/24/15 12:43:00 AM,21.760,0.0
208,04/24/15 12:43:30 AM,21.760,0.0
209,04/24/15 12:44:00 AM,21.664,0.0
210,04/24/15 12:44:30 AM,21.664,0.0
211,04/24/15 12:45:00 AM,21.664,0.0
212,04/24/15 12:45:30 AM,21.664,0.0
213,04/24/15 12:46:00 AM,21.664,0.0
214,04/24/15 12:46:30 AM,21.664,0.0
215,04/24/15 12:47:00 AM,21.664,0.0
216,04/24/15 12:47:30 AM,21.664,0.0
217,04/24/15 12:48:00 AM,21.664,0.0
218,04/24/15 12:48:30 AM,21.664,0.0
219,04/24/15 12:49:00 AM,21.664,0.0
220,04/24/15 12:49:30 AM,21.664,0.0
